config_id,sweep,sweep_value,num_nodes,num_slots,num_irs_elements,num_codebook_states,policy,slot,tx_mean_padded,total_tx_mean_padded,decision_preview_calls_mean_padded,tie_candidates_mean_padded
N15,N,15,50,15,64,16,Random IRS,9,0.023333333333333334,49.96666666666667,0.0,0.0
N15,N,15,50,15,64,16,Random IRS,10,0.006666666666666667,49.973333333333336,0.0,0.0
N15,N,15,50,15,64,16,Random IRS,11,0.016666666666666666,49.99,0.0,0.0
N15,N,15,50,15,64,16,Random IRS,12,0.006666666666666667,49.99666666666667,0.0,0.0
N15,N,15,50,15,64,16,Random IRS,13,0.0,49.99666666666667,0.0,0.0
N15,N,15,50,15,64,16,Random IRS,14,0.0,49.99666666666667,0.0,0.0
N15,N,15,50,15,64,16,Random IRS,15,0.0033333333333333335,50.0,0.0,0.0
N15,N,15,50,15,64,16,No IRS,1,39.06,39.06,0.0,0.0
N15,N,15,50,15,64,16,No IRS,2,0.0,39.06,0.0,0.0
N15,N,15,50,15,64,16,No IRS,3,0.0,39.06,0.0,0.0
N15,N,15,50,15,64,16,No IRS,4,0.0,39.06,0.0,0.0
N15,N,15,50,15,64,16,No IRS,5,0.0,39.06,0.0,0.0
N15,N,15,50,15,64,16,No IRS,6,0.0,39.06,0.0,0.0
N15,N,15,50,15,64,16,No IRS,7,0.0,39.06,0.0,0.0
N15,N,15,50,15,64,16,No IRS,8,0.0,39.06,0.0,0.0
N15,N,15,50,15,64,16,No IRS,9,0.0,39.06,0.0,0.0
N15,N,15,50,15,64,16,No IRS,10,0.0,39.06,0.0,0.0
N15,N,15,50,15,64,16,No IRS,11,0.0,39.06,0.0,0.0
N15,N,15,50,15,64,16,No IRS,12,0.0,39.06,0.0,0.0
N15,N,15,50,15,64,16,No IRS,13,0.0,39.06,0.0,0.0
N15,N,15,50,15,64,16,No IRS,14,0.0,39.06,0.0,0.0
N15,N,15,50,15,64,16,No IRS,15,0.0,39.06,0.0,0.0
M32,M,32,50,10,32,16,Feature Argmax IRS,1,44.88333333333333,44.88333333333333,0.0,1.6066666666666667
M32,M,32,50,10,32,16,Feature Argmax IRS,2,4.443333333333333,49.32666666666667,0.0,2.8866666666666667
M32,M,32,50,10,32,16,Feature Argmax IRS,3,0.5966666666666667,49.92333333333333,0.0,2.5366666666666666
M32,M,32,50,10,32,16,Feature Argmax IRS,4,0.06333333333333334,49.986666666666665,0.0,0.37666666666666665
M32,M,32,50,10,32,16,Feature Argmax IRS,5,0.0033333333333333335,49.99,0.0,0.16666666666666666
M32,M,32,50,10,32,16,Feature Argmax IRS,6,0.0,49.99,0.0,0.16
M32,M,32,50,10,32,16,Feature Argmax IRS,7,0.0,49.99,0.0,0.16
M32,M,32,50,10,32,16,Feature Argmax IRS,8,0.0,49.99,0.0,0.16
M32,M,32,50,10,32,16,Feature Argmax IRS,9,0.0,49.99,0.0,0.16
M32,M,32,50,10,32,16,Feature Argmax IRS,10,0.0,49.99,0.0,0.16
M32,M,32,50,10,32,16,Feature Argmax PowerTie IRS,1,44.88333333333333,44.88333333333333,1.0033333333333334,1.6066666666666667
M32,M,32,50,10,32,16,Feature Argmax PowerTie IRS,2,4.433333333333334,49.31666666666667,2.4166666666666665,2.77
M32,M,32,50,10,32,16,Feature Argmax PowerTie IRS,3,0.6133333333333333,49.93,2.3866666666666667,2.45
M32,M,32,50,10,32,16,Feature Argmax PowerTie IRS,4,0.056666666666666664,49.986666666666665,0.2966666666666667,0.31333333333333335
M32,M,32,50,10,32,16,Feature Argmax PowerTie IRS,5,0.0033333333333333335,49.99,0.17,0.17
M32,M,32,50,10,32,16,Feature Argmax PowerTie IRS,6,0.0,49.99,0.16,0.16
M32,M,32,50,10,32,16,Feature Argmax PowerTie IRS,7,0.0,49.99,0.16,0.16
M32,M,32,50,10,32,16,Feature Argmax PowerTie IRS,8,0.0,49.99,0.16,0.16
M32,M,32,50,10,32,16,Feature Argmax PowerTie IRS,9,0.0,49.99,0.16,0.16
M32,M,32,50,10,32,16,Feature Argmax PowerTie IRS,10,0.0,49.99,0.16,0.16
M32,M,32,50,10,32,16,Greedy IRS,1,44.88333333333333,44.88333333333333,16.0,16.0
M32,M,32,50,10,32,16,Greedy IRS,2,4.433333333333334,49.31666666666667,16.0,16.0
M32,M,32,50,10,32,16,Greedy IRS,3,0.6133333333333333,49.93,7.946666666666666,7.946666666666666
M32,M,32,50,10,32,16,Greedy IRS,4,0.056666666666666664,49.986666666666665,1.0666666666666667,1.0666666666666667
M32,M,32,50,10,32,16,Greedy IRS,5,0.0033333333333333335,49.99,0.21333333333333335,0.21333333333333335
M32,M,32,50,10,32,16,Greedy IRS,6,0.0,49.99,0.16,0.16
M32,M,32,50,10,32,16,Greedy IRS,7,0.0,49.99,0.16,0.16
M32,M,32,50,10,32,16,Greedy IRS,8,0.0,49.99,0.16,0.16
M32,M,32,50,10,32,16,Greedy IRS,9,0.0,49.99,0.16,0.16
M32,M,32,50,10,32,16,Greedy IRS,10,0.0,49.99,0.16,0.16
M32,M,32,50,10,32,16,Random IRS,1,41.013333333333335,41.013333333333335,0.0,0.0
M32,M,32,50,10,32,16,Random IRS,2,5.51,46.52333333333333,0.0,0.0
M32,M,32,50,10,32,16,Random IRS,3,1.7366666666666666,48.26,0.0,0.0
M32,M,32,50,10,32,16,Random IRS,4,0.8933333333333333,49.153333333333336,0.0,0.0
M32,M,32,50,10,32,16,Random IRS,5,0.4166666666666667,49.57,0.0,0.0
M32,M,32,50,10,32,16,Random IRS,6,0.15333333333333332,49.723333333333336,0.0,0.0
M32,M,32,50,10,32,16,Random IRS,7,0.11,49.833333333333336,0.0,0.0
M32,M,32,50,10,32,16,Random IRS,8,0.04666666666666667,49.88,0.0,0.0
M32,M,32,50,10,32,16,Random IRS,9,0.043333333333333335,49.92333333333333,0.0,0.0
M32,M,32,50,10,32,16,Random IRS,10,0.03333333333333333,49.95666666666666,0.0,0.0
M32,M,32,50,10,32,16,No IRS,1,39.00333333333333,39.00333333333333,0.0,0.0
M32,M,32,50,10,32,16,No IRS,2,0.0,39.00333333333333,0.0,0.0
M32,M,32,50,10,32,16,No IRS,3,0.0,39.00333333333333,0.0,0.0
M32,M,32,50,10,32,16,No IRS,4,0.0,39.00333333333333,0.0,0.0
M32,M,32,50,10,32,16,No IRS,5,0.0,39.00333333333333,0.0,0.0
M32,M,32,50,10,32,16,No IRS,6,0.0,39.00333333333333,0.0,0.0
M32,M,32,50,10,32,16,No IRS,7,0.0,39.00333333333333,0.0,0.0
M32,M,32,50,10,32,16,No IRS,8,0.0,39.00333333333333,0.0,0.0
M32,M,32,50,10,32,16,No IRS,9,0.0,39.00333333333333,0.0,0.0
M32,M,32,50,10,32,16,No IRS,10,0.0,39.00333333333333,0.0,0.0
M64,M,64,50,10,64,16,Feature Argmax IRS,1,44.9,44.9,0.0,1.5366666666666666
M64,M,64,50,10,64,16,Feature Argmax IRS,2,4.49,49.39,0.0,2.88
M64,M,64,50,10,64,16,Feature Argmax IRS,3,0.5566666666666666,49.946666666666665,0.0,2.4633333333333334
M64,M,64,50,10,64,16,Feature Argmax IRS,4,0.04666666666666667,49.99333333333333,0.0,0.25666666666666665
M64,M,64,50,10,64,16,Feature Argmax IRS,5,0.0,49.99333333333333,0.0,0.10666666666666667
M64,M,64,50,10,64,16,Feature Argmax IRS,6,0.0,49.99333333333333,0.0,0.10666666666666667
M64,M,64,50,10,64,16,Feature Argmax IRS,7,0.0,49.99333333333333,0.0,0.10666666666666667
M64,M,64,50,10,64,16,Feature Argmax IRS,8,0.0,49.99333333333333,0.0,0.10666666666666667
M64,M,64,50,10,64,16,Feature Argmax IRS,9,0.0,49.99333333333333,0.0,0.10666666666666667
M64,M,64,50,10,64,16,Feature Argmax IRS,10,0.0,49.99333333333333,0.0,0.10666666666666667
M64,M,64,50,10,64,16,Feature Argmax PowerTie IRS,1,44.9,44.9,0.93,1.5366666666666666
M64,M,64,50,10,64,16,Feature Argmax PowerTie IRS,2,4.486666666666666,49.38666666666666,2.566666666666667,2.9433333333333334
M64,M,64,50,10,64,16,Feature Argmax PowerTie IRS,3,0.5766666666666667,49.96333333333333,2.28,2.34
M64,M,64,50,10,64,16,Feature Argmax PowerTie IRS,4,0.03,49.99333333333333,0.18333333333333332,0.19
M64,M,64,50,10,64,16,Feature Argmax PowerTie IRS,5,0.0,49.99333333333333,0.10666666666666667,0.10666666666666667
M64,M,64,50,10,64,16,Feature Argmax PowerTie IRS,6,0.0,49.99333333333333,0.10666666666666667,0.10666666666666667
M64,M,64,50,10,64,16,Feature Argmax PowerTie IRS,7,0.0,49.99333333333333,0.10666666666666667,0.10666666666666667
M64,M,64,50,10,64,16,Feature Argmax PowerTie IRS,8,0.0,49.99333333333333,0.10666666666666667,0.10666666666666667
M64,M,64,50,10,64,16,Feature Argmax PowerTie IRS,9,0.0,49.99333333333333,0.10666666666666667,0.10666666666666667
M64,M,64,50,10,64,16,Feature Argmax PowerTie IRS,10,0.0,49.99333333333333,0.10666666666666667,0.10666666666666667
M64,M,64,50,10,64,16,Greedy IRS,1,44.9,44.9,16.0,16.0
M64,M,64,50,10,64,16,Greedy IRS,2,4.486666666666666,49.38666666666666,16.0,16.0
M64,M,64,50,10,64,16,Greedy IRS,3,0.5766666666666667,49.96333333333333,7.36,7.36
M64,M,64,50,10,64,16,Greedy IRS,4,0.03,49.99333333333333,0.5866666666666667,0.5866666666666667
M64,M,64,50,10,64,16,Greedy IRS,5,0.0,49.99333333333333,0.10666666666666667,0.10666666666666667
M64,M,64,50,10,64,16,Greedy IRS,6,0.0,49.99333333333333,0.10666666666666667,0.10666666666666667
M64,M,64,50,10,64,16,Greedy IRS,7,0.0,49.99333333333333,0.10666666666666667,0.10666666666666667
M64,M,64,50,10,64,16,Greedy IRS,8,0.0,49.99333333333333,0.10666666666666667,0.10666666666666667
M64,M,64,50,10,64,16,Greedy IRS,9,0.0,49.99333333333333,0.10666666666666667,0.10666666666666667
M64,M,64,50,10,64,16,Greedy IRS,10,0.0,49.99333333333333,0.10666666666666667,0.10666666666666667
M64,M,64,50,10,64,16,Random IRS,1,41.27,41.27,0.0,0.0
M64,M,64,50,10,64,16,Random IRS,2,5.48,46.75,0.0,0.0
M64,M,64,50,10,64,16,Random IRS,3,1.7033333333333334,48.45333333333333,0.0,0.0
M64,M,64,50,10,64,16,Random IRS,4,0.7666666666666667,49.22,0.0,0.0
M64,M,64,50,10,64,16,Random IRS,5,0.35333333333333333,49.57333333333333,0.0,0.0
M64,M,64,50,10,64,16,Random IRS,6,0.20666666666666667,49.78,0.0,0.0
M64,M,64,50,10,64,16,Random IRS,7,0.09333333333333334,49.873333333333335,0.0,0.0
M64,M,64,50,10,64,16,Random IRS,8,0.056666666666666664,49.93,0.0,0.0
M64,M,64,50,10,64,16,Random IRS,9,0.023333333333333334,49.95333333333333,0.0,0.0
M64,M,64,50,10,64,16,Random IRS,10,0.016666666666666666,49.97,0.0,0.0
M64,M,64,50,10,64,16,No IRS,1,39.06,39.06,0.0,0.0
M64,M,64,50,10,64,16,No IRS,2,0.0,39.06,0.0,0.0
M64,M,64,50,10,64,16,No IRS,3,0.0,39.06,0.0,0.0
M64,M,64,50,10,64,16,No IRS,4,0.0,39.06,0.0,0.0
M64,M,64,50,10,64,16,No IRS,5,0.0,39.06,0.0,0.0
M64,M,64,50,10,64,16,No IRS,6,0.0,39.06,0.0,0.0
M64,M,64,50,10,64,16,No IRS,7,0.0,39.06,0.0,0.0
M64,M,64,50,10,64,16,No IRS,8,0.0,39.06,0.0,0.0
M64,M,64,50,10,64,16,No IRS,9,0.0,39.06,0.0,0.0
M64,M,64,50,10,64,16,No IRS,10,0.0,39.06,0.0,0.0
M128,M,128,50,10,128,16,Feature Argmax IRS,1,44.67333333333333,44.67333333333333,0.0,1.5966666666666667
M128,M,128,50,10,128,16,Feature Argmax IRS,2,4.613333333333333,49.28666666666667,0.0,3.046666666666667
M128,M,128,50,10,128,16,Feature Argmax IRS,3,0.6766666666666666,49.96333333333333,0.0,3.01
M128,M,128,50,10,128,16,Feature Argmax IRS,4,0.03333333333333333,49.99666666666667,0.0,0.17333333333333334
M128,M,128,50,10,128,16,Feature Argmax IRS,5,0.0,49.99666666666667,0.0,0.05333333333333334
M128,M,128,50,10,128,16,Feature Argmax IRS,6,0.0,49.99666666666667,0.0,0.05333333333333334
M128,M,128,50,10,128,16,Feature Argmax IRS,7,0.0,49.99666666666667,0.0,0.05333333333333334
M128,M,128,50,10,128,16,Feature Argmax IRS,8,0.0,49.99666666666667,0.0,0.05333333333333334
M128,M,128,50,10,128,16,Feature Argmax IRS,9,0.0,49.99666666666667,0.0,0.05333333333333334
M128,M,128,50,10,128,16,Feature Argmax IRS,10,0.0,49.99666666666667,0.0,0.05333333333333334
M128,M,128,50,10,128,16,Feature Argmax PowerTie IRS,1,44.67333333333333,44.67333333333333,0.96,1.5966666666666667
M128,M,128,50,10,128,16,Feature Argmax PowerTie IRS,2,4.61,49.28333333333333,2.743333333333333,3.04
M128,M,128,50,10,128,16,Feature Argmax PowerTie IRS,3,0.68,49.96333333333333,2.8466666666666667,2.8933333333333335
M128,M,128,50,10,128,16,Feature Argmax PowerTie IRS,4,0.03333333333333333,49.99666666666667,0.19,0.19
M128,M,128,50,10,128,16,Feature Argmax PowerTie IRS,5,0.0,49.99666666666667,0.05333333333333334,0.05333333333333334
M128,M,128,50,10,128,16,Feature Argmax PowerTie IRS,6,0.0,49.99666666666667,0.05333333333333334,0.05333333333333334
M128,M,128,50,10,128,16,Feature Argmax PowerTie IRS,7,0.0,49.99666666666667,0.05333333333333334,0.05333333333333334
M128,M,128,50,10,128,16,Feature Argmax PowerTie IRS,8,0.0,49.99666666666667,0.05333333333333334,0.05333333333333334
M128,M,128,50,10,128,16,Feature Argmax PowerTie IRS,9,0.0,49.99666666666667,0.05333333333333334,0.05333333333333334
M128,M,128,50,10,128,16,Feature Argmax PowerTie IRS,10,0.0,49.99666666666667,0.05333333333333334,0.05333333333333334
M128,M,128,50,10,128,16,Greedy IRS,1,44.67333333333333,44.67333333333333,16.0,16.0
M128,M,128,50,10,128,16,Greedy IRS,2,4.61,49.28333333333333,16.0,16.0
M128,M,128,50,10,128,16,Greedy IRS,3,0.68,49.96333333333333,8.533333333333333,8.533333333333333
M128,M,128,50,10,128,16,Greedy IRS,4,0.03333333333333333,49.99666666666667,0.5866666666666667,0.5866666666666667
M128,M,128,50,10,128,16,Greedy IRS,5,0.0,49.99666666666667,0.05333333333333334,0.05333333333333334
M128,M,128,50,10,128,16,Greedy IRS,6,0.0,49.99666666666667,0.05333333333333334,0.05333333333333334
M128,M,128,50,10,128,16,Greedy IRS,7,0.0,49.99666666666667,0.05333333333333334,0.05333333333333334
M128,M,128,50,10,128,16,Greedy IRS,8,0.0,49.99666666666667,0.05333333333333334,0.05333333333333334
M128,M,128,50,10,128,16,Greedy IRS,9,0.0,49.99666666666667,0.05333333333333334,0.05333333333333334
M128,M,128,50,10,128,16,Greedy IRS,10,0.0,49.99666666666667,0.05333333333333334,0.05333333333333334
M128,M,128,50,10,128,16,Random IRS,1,40.873333333333335,40.873333333333335,0.0,0.0
M128,M,128,50,10,128,16,Random IRS,2,5.66,46.53333333333333,0.0,0.0
M128,M,128,50,10,128,16,Random IRS,3,1.8933333333333333,48.42666666666667,0.0,0.0
M128,M,128,50,10,128,16,Random IRS,4,0.73,49.156666666666666,0.0,0.0
M128,M,128,50,10,128,16,Random IRS,5,0.37,49.526666666666664,0.0,0.0
M128,M,128,50,10,128,16,Random IRS,6,0.18666666666666668,49.71333333333333,0.0,0.0
M128,M,128,50,10,128,16,Random IRS,7,0.09333333333333334,49.806666666666665,0.0,0.0
M128,M,128,50,10,128,16,Random IRS,8,0.07666666666666666,49.88333333333333,0.0,0.0
M128,M,128,50,10,128,16,Random IRS,9,0.056666666666666664,49.94,0.0,0.0
M128,M,128,50,10,128,16,Random IRS,10,0.03,49.97,0.0,0.0
M128,M,128,50,10,128,16,No IRS,1,38.75,38.75,0.0,0.0
M128,M,128,50,10,128,16,No IRS,2,0.0,38.75,0.0,0.0
M128,M,128,50,10,128,16,No IRS,3,0.0,38.75,0.0,0.0
M128,M,128,50,10,128,16,No IRS,4,0.0,38.75,0.0,0.0
M128,M,128,50,10,128,16,No IRS,5,0.0,38.75,0.0,0.0
M128,M,128,50,10,128,16,No IRS,6,0.0,38.75,0.0,0.0
M128,M,128,50,10,128,16,No IRS,7,0.0,38.75,0.0,0.0
M128,M,128,50,10,128,16,No IRS,8,0.0,38.75,0.0,0.0
M128,M,128,50,10,128,16,No IRS,9,0.0,38.75,0.0,0.0
M128,M,128,50,10,128,16,No IRS,10,0.0,38.75,0.0,0.0
C8,C,8,50,10,64,8,Feature Argmax IRS,1,44.06,44.06,0.0,1.5566666666666666
C8,C,8,50,10,64,8,Feature Argmax IRS,2,4.673333333333333,48.733333333333334,0.0,2.15
C8,C,8,50,10,64,8,Feature Argmax IRS,3,0.9433333333333334,49.67666666666667,0.0,1.97
C8,C,8,50,10,64,8,Feature Argmax IRS,4,0.13333333333333333,49.81,0.0,1.25
C8,C,8,50,10,64,8,Feature Argmax IRS,5,0.01,49.82,0.0,1.1866666666666668
C8,C,8,50,10,64,8,Feature Argmax IRS,6,0.0033333333333333335,49.82333333333333,0.0,1.1766666666666667
C8,C,8,50,10,64,8,Feature Argmax IRS,7,0.0,49.82333333333333,0.0,1.2
C8,C,8,50,10,64,8,Feature Argmax IRS,8,0.0,49.82333333333333,0.0,1.2
C8,C,8,50,10,64,8,Feature Argmax IRS,9,0.0,49.82333333333333,0.0,1.2
C8,C,8,50,10,64,8,Feature Argmax IRS,10,0.0,49.82333333333333,0.0,1.2
C8,C,8,50,10,64,8,Feature Argmax PowerTie IRS,1,44.06,44.06,0.9433333333333334,1.5566666666666666
C8,C,8,50,10,64,8,Feature Argmax PowerTie IRS,2,4.673333333333333,48.733333333333334,1.6966666666666668,2.1466666666666665
C8,C,8,50,10,64,8,Feature Argmax PowerTie IRS,3,0.9466666666666667,49.68,1.8,1.99
C8,C,8,50,10,64,8,Feature Argmax PowerTie IRS,4,0.13333333333333333,49.81333333333333,1.1533333333333333,1.2266666666666666
C8,C,8,50,10,64,8,Feature Argmax PowerTie IRS,5,0.01,49.82333333333333,1.1733333333333333,1.1833333333333333
C8,C,8,50,10,64,8,Feature Argmax PowerTie IRS,6,0.0,49.82333333333333,1.2,1.2
C8,C,8,50,10,64,8,Feature Argmax PowerTie IRS,7,0.0,49.82333333333333,1.2,1.2
C8,C,8,50,10,64,8,Feature Argmax PowerTie IRS,8,0.0,49.82333333333333,1.2,1.2
C8,C,8,50,10,64,8,Feature Argmax PowerTie IRS,9,0.0,49.82333333333333,1.2,1.2
C8,C,8,50,10,64,8,Feature Argmax PowerTie IRS,10,0.0,49.82333333333333,1.2,1.2
C8,C,8,50,10,64,8,Greedy IRS,1,44.06,44.06,8.0,8.0
C8,C,8,50,10,64,8,Greedy IRS,2,4.673333333333333,48.733333333333334,8.0,8.0
C8,C,8,50,10,64,8,Greedy IRS,3,0.9466666666666667,49.68,5.973333333333334,5.973333333333334
C8,C,8,50,10,64,8,Greedy IRS,4,0.13333333333333333,49.81333333333333,2.08,2.08
C8,C,8,50,10,64,8,Greedy IRS,5,0.01,49.82333333333333,1.2533333333333334,1.2533333333333334
C8,C,8,50,10,64,8,Greedy IRS,6,0.0,49.82333333333333,1.2,1.2
C8,C,8,50,10,64,8,Greedy IRS,7,0.0,49.82333333333333,1.2,1.2
C8,C,8,50,10,64,8,Greedy IRS,8,0.0,49.82333333333333,1.2,1.2
C8,C,8,50,10,64,8,Greedy IRS,9,0.0,49.82333333333333,1.2,1.2
C8,C,8,50,10,64,8,Greedy IRS,10,0.0,49.82333333333333,1.2,1.2
C8,C,8,50,10,64,8,Random IRS,1,40.833333333333336,40.833333333333336,0.0,0.0
C8,C,8,50,10,64,8,Random IRS,2,5.626666666666667,46.46,0.0,0.0
C8,C,8,50,10,64,8,Random IRS,3,1.9466666666666668,48.406666666666666,0.0,0.0
C8,C,8,50,10,64,8,Random IRS,4,0.8066666666666666,49.21333333333333,0.0,0.0
C8,C,8,50,10,64,8,Random IRS,5,0.3333333333333333,49.54666666666667,0.0,0.0
C8,C,8,50,10,64,8,Random IRS,6,0.16,49.70666666666666,0.0,0.0
C8,C,8,50,10,64,8,Random IRS,7,0.09,49.79666666666667,0.0,0.0
C8,C,8,50,10,64,8,Random IRS,8,0.06333333333333334,49.86,0.0,0.0
C8,C,8,50,10,64,8,Random IRS,9,0.056666666666666664,49.916666666666664,0.0,0.0
C8,C,8,50,10,64,8,Random IRS,10,0.023333333333333334,49.94,0.0,0.0
C8,C,8,50,10,64,8,No IRS,1,38.82333333333333,38.82333333333333,0.0,0.0
C8,C,8,50,10,64,8,No IRS,2,0.0,38.82333333333333,0.0,0.0
C8,C,8,50,10,64,8,No IRS,3,0.0,38.82333333333333,0.0,0.0
C8,C,8,50,10,64,8,No IRS,4,0.0,38.82333333333333,0.0,0.0
C8,C,8,50,10,64,8,No IRS,5,0.0,38.82333333333333,0.0,0.0
C8,C,8,50,10,64,8,No IRS,6,0.0,38.82333333333333,0.0,0.0
C8,C,8,50,10,64,8,No IRS,7,0.0,38.82333333333333,0.0,0.0
C8,C,8,50,10,64,8,No IRS,8,0.0,38.82333333333333,0.0,0.0
C8,C,8,50,10,64,8,No IRS,9,0.0,38.82333333333333,0.0,0.0
C8,C,8,50,10,64,8,No IRS,10,0.0,38.82333333333333,0.0,0.0
C16,C,16,50,10,64,16,Feature Argmax IRS,1,44.67666666666667,44.67666666666667,0.0,1.6233333333333333
C16,C,16,50,10,64,16,Feature Argmax IRS,2,4.6866666666666665,49.36333333333334,0.0,3.013333333333333
C16,C,16,50,10,64,16,Feature Argmax IRS,3,0.59,49.95333333333333,0.0,2.473333333333333
C16,C,16,50,10,64,16,Feature Argmax IRS,4,0.04,49.99333333333333,0.0,0.25333333333333335
C16,C,16,50,10,64,16,Feature Argmax IRS,5,0.0,49.99333333333333,0.0,0.10666666666666667
C16,C,16,50,10,64,16,Feature Argmax IRS,6,0.0,49.99333333333333,0.0,0.10666666666666667
C16,C,16,50,10,64,16,Feature Argmax IRS,7,0.0,49.99333333333333,0.0,0.10666666666666667
C16,C,16,50,10,64,16,Feature Argmax IRS,8,0.0,49.99333333333333,0.0,0.10666666666666667
C16,C,16,50,10,64,16,Feature Argmax IRS,9,0.0,49.99333333333333,0.0,0.10666666666666667
C16,C,16,50,10,64,16,Feature Argmax IRS,10,0.0,49.99333333333333,0.0,0.10666666666666667
C16,C,16,50,10,64,16,Feature Argmax PowerTie IRS,1,44.67666666666667,44.67666666666667,1.0,1.6233333333333333
C16,C,16,50,10,64,16,Feature Argmax PowerTie IRS,2,4.683333333333334,49.36,2.6766666666666667,2.9566666666666666
C16,C,16,50,10,64,16,Feature Argmax PowerTie IRS,3,0.5933333333333334,49.95333333333333,2.66,2.7
C16,C,16,50,10,64,16,Feature Argmax PowerTie IRS,4,0.04,49.99333333333333,0.22333333333333333,0.23
C16,C,16,50,10,64,16,Feature Argmax PowerTie IRS,5,0.0,49.99333333333333,0.10666666666666667,0.10666666666666667
C16,C,16,50,10,64,16,Feature Argmax PowerTie IRS,6,0.0,49.99333333333333,0.10666666666666667,0.10666666666666667
C16,C,16,50,10,64,16,Feature Argmax PowerTie IRS,7,0.0,49.99333333333333,0.10666666666666667,0.10666666666666667
C16,C,16,50,10,64,16,Feature Argmax PowerTie IRS,8,0.0,49.99333333333333,0.10666666666666667,0.10666666666666667
C16,C,16,50,10,64,16,Feature Argmax PowerTie IRS,9,0.0,49.99333333333333,0.10666666666666667,0.10666666666666667
C16,C,16,50,10,64,16,Feature Argmax PowerTie IRS,10,0.0,49.99333333333333,0.10666666666666667,0.10666666666666667
C16,C,16,50,10,64,16,Greedy IRS,1,44.67666666666667,44.67666666666667,16.0,16.0
C16,C,16,50,10,64,16,Greedy IRS,2,4.683333333333334,49.36,16.0,16.0
C16,C,16,50,10,64,16,Greedy IRS,3,0.5933333333333334,49.95333333333333,7.84,7.84
C16,C,16,50,10,64,16,Greedy IRS,4,0.04,49.99333333333333,0.7466666666666667,0.7466666666666667
C16,C,16,50,10,64,16,Greedy IRS,5,0.0,49.99333333333333,0.10666666666666667,0.10666666666666667
C16,C,16,50,10,64,16,Greedy IRS,6,0.0,49.99333333333333,0.10666666666666667,0.10666666666666667
C16,C,16,50,10,64,16,Greedy IRS,7,0.0,49.99333333333333,0.10666666666666667,0.10666666666666667
C16,C,16,50,10,64,16,Greedy IRS,8,0.0,49.99333333333333,0.10666666666666667,0.10666666666666667
C16,C,16,50,10,64,16,Greedy IRS,9,0.0,49.99333333333333,0.10666666666666667,0.10666666666666667
C16,C,16,50,10,64,16,Greedy IRS,10,0.0,49.99333333333333,0.10666666666666667,0.10666666666666667
C16,C,16,50,10,64,16,Random IRS,1,40.77,40.77,0.0,0.0
C16,C,16,50,10,64,16,Random IRS,2,5.773333333333333,46.54333333333334,0.0,0.0
C16,C,16,50,10,64,16,Random IRS,3,1.86,48.403333333333336,0.0,0.0
C16,C,16,50,10,64,16,Random IRS,4,0.7733333333333333,49.17666666666667,0.0,0.0
C16,C,16,50,10,64,16,Random IRS,5,0.33666666666666667,49.513333333333335,0.0,0.0
C16,C,16,50,10,64,16,Random IRS,6,0.22333333333333333,49.736666666666665,0.0,0.0
C16,C,16,50,10,64,16,Random IRS,7,0.09666666666666666,49.833333333333336,0.0,0.0
C16,C,16,50,10,64,16,Random IRS,8,0.05,49.88333333333333,0.0,0.0
C16,C,16,50,10,64,16,Random IRS,9,0.043333333333333335,49.92666666666667,0.0,0.0
C16,C,16,50,10,64,16,Random IRS,10,0.03,49.95666666666666,0.0,0.0
C16,C,16,50,10,64,16,No IRS,1,38.903333333333336,38.903333333333336,0.0,0.0
C16,C,16,50,10,64,16,No IRS,2,0.0,38.903333333333336,0.0,0.0
C16,C,16,50,10,64,16,No IRS,3,0.0,38.903333333333336,0.0,0.0
C16,C,16,50,10,64,16,No IRS,4,0.0,38.903333333333336,0.0,0.0
C16,C,16,50,10,64,16,No IRS,5,0.0,38.903333333333336,0.0,0.0
C16,C,16,50,10,64,16,No IRS,6,0.0,38.903333333333336,0.0,0.0
C16,C,16,50,10,64,16,No IRS,7,0.0,38.903333333333336,0.0,0.0
C16,C,16,50,10,64,16,No IRS,8,0.0,38.903333333333336,0.0,0.0
C16,C,16,50,10,64,16,No IRS,9,0.0,38.903333333333336,0.0,0.0
C16,C,16,50,10,64,16,No IRS,10,0.0,38.903333333333336,0.0,0.0
C32,C,32,50,10,64,32,Feature Argmax IRS,1,45.733333333333334,45.733333333333334,0.0,1.5866666666666667
C32,C,32,50,10,64,32,Feature Argmax IRS,2,4.033333333333333,49.766666666666666,0.0,5.08
C32,C,32,50,10,64,32,Feature Argmax IRS,3,0.23333333333333334,50.0,0.0,2.3133333333333335
C32,C,32,50,10,64,32,Feature Argmax IRS,4,0.0,50.0,0.0,0.0
C32,C,32,50,10,64,32,Feature Argmax IRS,5,0.0,50.0,0.0,0.0
C32,C,32,50,10,64,32,Feature Argmax IRS,6,0.0,50.0,0.0,0.0
C32,C,32,50,10,64,32,Feature Argmax IRS,7,0.0,50.0,0.0,0.0
C32,C,32,50,10,64,32,Feature Argmax IRS,8,0.0,50.0,0.0,0.0
C32,C,32,50,10,64,32,Feature Argmax IRS,9,0.0,50.0,0.0,0.0
C32,C,32,50,10,64,32,Feature Argmax IRS,10,0.0,50.0,0.0,0.0
C32,C,32,50,10,64,32,Feature Argmax PowerTie IRS,1,45.733333333333334,45.733333333333334,0.9366666666666666,1.5866666666666667
