run_seed,episode_index,episode_seed,channel_rho,csi_delay_slots,slot_idx,remaining_before,seed_indices,selected_indices,feedbacks,preview_calls,oracle_index,seed_best_index,selected_best_index,confirmed_index,oracle_tx,seed_best_current_tx,selected_best_current_tx,confirmed_current_tx,actual_success,scheduled,failed,missed,true_opportunities,pool_gap,selection_gap,confirmation_gap,invitation_gap,total_gap,primary_gap_type,oracle_in_seed,oracle_in_selected,confirmed_is_oracle,seed_best_in_selected,selected_best_confirmed,stale_confirmed_tx,stale_confirmed_power,coverage_marginal_fraction,coverage_overlap_fraction,episode_done,total_tx_after_slot
2026,0,1829338324,0.7,1,0,50,"[0,1,2,3,4,6,7,8,9,11,12,13,14]","[9,7,14]","[{""irs"":9,""tx"":43.0,""score"":0.847257922,""power"":0.254841577},{""irs"":7,""tx"":42.0,""score"":0.826199808,""power"":0.276003839},{""irs"":14,""tx"":44.0,""score"":0.868568718,""power"":0.228625646}]",16,2,2,14,14,45,45,44,44,37,41,4,7,44,0,1,0,7,8,invitation,1,0,0,0,1,41,0.25353795540994756,0.32,0.6267905536198218,0,37
2026,0,1829338324,0.7,1,1,13,"[1,2,3,4,5,7,8,9,10,12,13,14,15]","[10,5,8]","[{""irs"":10,""tx"":11.0,""score"":0.201229405,""power"":0.375411892},{""irs"":5,""tx"":10.0,""score"":0.182217809,""power"":0.355643835},{""irs"":8,""tx"":10.0,""score"":0.182501494,""power"":0.349970117}]",16,11,9,10,10,12,11,11,11,9,11,2,2,11,1,0,0,2,3,invitation,0,0,0,0,1,11,0.47996224698563866,0.08,0.6333333333333333,0,46
2026,0,1829338324,0.7,1,2,4,"[2,3,4,5,6,8,9,10,11,13,14,15,0]","[11,9,2]","[{""irs"":11,""tx"":4.0,""score"":0.067585221,""power"":0.248295594},{""irs"":9,""tx"":3.0,""score"":0.050614629,""power"":0.187707438},{""irs"":2,""tx"":4.0,""score"":0.062373802,""power"":0.352523973}]",16,11,11,11,11,4,4,4,4,4,4,0,0,4,0,0,0,0,0,none,1,1,1,1,1,4,0.34916455466126983,0.02666666666666667,0.6666666666666666,1,50
2026,1,384259585,0.7,1,0,50,"[0,1,2,3,4,6,7,8,9,11,12,13,14]","[9,8,1]","[{""irs"":9,""tx"":41.0,""score"":0.806044556,""power"":0.279108892},{""irs"":8,""tx"":43.0,""score"":0.846419421,""power"":0.271611584},{""irs"":1,""tx"":42.0,""score"":0.823072214,""power"":0.338555723}]",16,15,0,8,8,46,46,43,43,39,44,5,4,43,0,3,0,4,7,invitation,0,0,0,0,1,44,0.27462941297164006,0.3333333333333333,0.6287878787878788,0,39
2026,1,384259585,0.7,1,1,11,"[1,2,3,4,5,7,8,9,10,12,13,14,15]","[3,7,13]","[{""irs"":3,""tx"":7.0,""score"":0.124791584,""power"":0.304168337},{""irs"":7,""tx"":9.0,""score"":0.154989356,""power"":0.500212896},{""irs"":13,""tx"":6.0,""score"":0.102288825,""power"":0.354223524}]",16,6,12,7,7,9,9,9,9,7,8,1,2,9,0,0,0,2,2,invitation,0,0,0,0,1,8,0.5111998060732462,0.06666666666666667,0.625,0,46
2026,1,384259585,0.7,1,2,4,"[2,3,4,5,6,8,9,10,11,13,14,15,0]","[9,0,15]","[{""irs"":9,""tx"":4.0,""score"":0.063884307,""power"":0.322313865},{""irs"":0,""tx"":4.0,""score"":0.051817322,""power"":0.563653573},{""irs"":15,""tx"":4.0,""score"":0.051817322,""power"":0.563653573}]",16,1,14,9,9,4,4,4,4,3,3,0,1,4,0,0,0,1,1,invitation,0,0,0,0,1,3,0.2981096822939289,0.02666666666666667,0.5555555555555555,0,49
2026,1,384259585,0.7,1,3,1,"[3,4,5,6,7,9,10,11,12,14,15,0,1]","[5,1,14]","[{""irs"":5,""tx"":1.0,""score"":0.017347668,""power"":0.053046656},{""irs"":1,""tx"":1.0,""score"":0.017148782,""power"":0.057024377},{""irs"":14,""tx"":1.0,""score"":0.014912857,""power"":0.101742868}]",16,0,0,5,5,1,1,1,1,1,1,0,0,1,0,0,0,0,0,none,1,0,0,0,1,1,0.12064957590893541,0.006666666666666667,0.6666666666666666,1,50
2026,2,56731231,0.7,1,0,50,"[0,1,2,3,4,6,7,8,9,11,12,13,14]","[11,1,9]","[{""irs"":11,""tx"":45.0,""score"":0.881811317,""power"":0.363773667},{""irs"":1,""tx"":38.0,""score"":0.744868628,""power"":0.302627444},{""irs"":9,""tx"":45.0,""score"":0.885379142,""power"":0.292417181}]",16,7,7,9,9,46,46,45,45,37,41,4,8,45,0,1,0,8,9,invitation,1,0,0,0,1,41,0.27117043710194094,0.3333333333333333,0.6358093126385809,0,37
2026,2,56731231,0.7,1,1,13,"[1,2,3,4,5,7,8,9,10,12,13,14,15]","[7,5,15]","[{""irs"":7,""tx"":11.0,""score"":0.206528278,""power"":0.269434455},{""irs"":5,""tx"":11.0,""score"":0.205680237,""power"":0.286395266},{""irs"":15,""tx"":11.0,""score"":0.204975051,""power"":0.300498981}]",16,3,3,7,7,12,12,11,11,9,11,2,2,11,0,1,0,2,3,invitation,1,0,0,0,1,11,0.31611512366982786,0.08666666666666667,0.6060606060606061,0,46
2026,2,56731231,0.7,1,2,4,"[2,3,4,5,6,8,9,10,11,13,14,15,0]","[3,9,4]","[{""irs"":3,""tx"":2.0,""score"":0.030490724,""power"":0.190185538},{""irs"":9,""tx"":2.0,""score"":0.0263934,""power"":0.272132013},{""irs"":4,""tx"":1.0,""score"":0.013645973,""power"":0.127080551}]",16,10,10,3,3,3,3,2,2,2,4,2,0,2,0,1,0,0,1,selection,1,0,0,0,1,4,0.2788770082830263,0.02666666666666667,0.6666666666666666,0,48
2026,2,56731231,0.7,1,3,2,"[3,4,5,6,7,9,10,11,12,14,15,0,1]","[10,1,9]","[{""irs"":10,""tx"":2.0,""score"":0.027439123,""power"":0.251217541},{""irs"":1,""tx"":1.0,""score"":0.005818316,""power"":0.283633696},{""irs"":9,""tx"":2.0,""score"":0.023350442,""power"":0.332991183}]",16,4,4,10,10,2,2,2,2,2,2,0,0,2,0,0,0,0,0,none,1,0,0,0,1,2,0.3533711396194096,0.013333333333333334,0.6666666666666666,1,50
2026,3,1374203058,0.7,1,0,50,"[0,1,2,3,4,6,7,8,9,11,12,13,14]","[14,2,9]","[{""irs"":14,""tx"":42.0,""score"":0.825660319,""power"":0.286793623},{""irs"":2,""tx"":42.0,""score"":0.826196378,""power"":0.276072444},{""irs"":9,""tx"":44.0,""score"":0.864535055,""power"":0.309298908}]",16,1,1,9,9,45,45,44,44,38,41,3,6,44,0,1,0,6,7,invitation,1,0,0,0,1,41,0.30532130850856976,0.32666666666666666,0.6178861788617885,0,38
2026,3,1374203058,0.7,1,1,12,"[1,2,3,4,5,7,8,9,10,12,13,14,15]","[5,14,3]","[{""irs"":5,""tx"":8.0,""score"":0.148003547,""power"":0.239929069},{""irs"":14,""tx"":11.0,""score"":0.202068746,""power"":0.358625098},{""irs"":3,""tx"":10.0,""score"":0.182603776,""power"":0.347924504}]",16,13,13,14,14,11,11,11,11,9,10,1,2,11,0,0,0,2,2,invitation,1,0,0,0,1,10,0.28787706739388036,0.07333333333333333,0.6333333333333333,0,47
2026,3,1374203058,0.7,1,2,3,"[2,3,4,5,6,8,9,10,11,13,14,15,0]","[15,0,3]","[{""irs"":15,""tx"":3.0,""score"":0.044019034,""power"":0.31961932},{""irs"":0,""tx"":3.0,""score"":0.044019034,""power"":0.31961932},{""irs"":3,""tx"":2.0,""score"":0.019985639,""power"":0.400287233}]",16,2,2,15,15,3,3,3,3,3,3,0,0,3,0,0,0,0,0,none,1,0,0,0,1,3,0.202660498494914,0.02,0.6666666666666666,1,50
2026,4,784857332,0.7,1,0,50,"[0,1,2,3,4,6,7,8,9,11,12,13,14]","[3,2,12]","[{""irs"":3,""tx"":40.0,""score"":0.785915303,""power"":0.281693953},{""irs"":2,""tx"":41.0,""score"":0.806741732,""power"":0.265165361},{""irs"":12,""tx"":42.0,""score"":0.826442268,""power"":0.271154662}]",16,4,4,12,12,43,43,42,42,36,42,6,6,42,0,1,0,6,7,invitation,1,0,0,0,1,42,0.2641696762991107,0.3333333333333333,0.6590909090909091,0,36
2026,4,784857332,0.7,1,1,14,"[1,2,3,4,5,7,8,9,10,12,13,14,15]","[2,15,7]","[{""irs"":2,""tx"":11.0,""score"":0.205863262,""power"":0.282734756},{""irs"":15,""tx"":10.0,""score"":0.176603005,""power"":0.467939904},{""irs"":7,""tx"":10.0,""score"":0.182039763,""power"":0.359204756}]",16,12,12,2,2,12,12,11,11,10,12,2,1,11,0,1,0,1,2,invitation,1,0,0,0,1,12,0.32364935282972557,0.09333333333333334,0.6060606060606061,0,46
2026,4,784857332,0.7,1,2,4,"[2,3,4,5,6,8,9,10,11,13,14,15,0]","[10,15,0]","[{""irs"":10,""tx"":3.0,""score"":0.038535052,""power"":0.429298973},{""irs"":15,""tx"":4.0,""score"":0.063328907,""power"":0.333421861},{""irs"":0,""tx"":4.0,""score"":0.063328907,""power"":0.333421861}]",16,0,0,0,0,4,4,4,4,4,4,0,0,4,0,0,0,0,0,none,1,1,1,1,1,4,0.4940513459948743,0.02666666666666667,0.6666666666666666,1,50
2026,5,1003451250,0.7,1,0,50,"[0,1,2,3,4,6,7,8,9,11,12,13,14]","[0,13,3]","[{""irs"":0,""tx"":41.0,""score"":0.803821024,""power"":0.323579528},{""irs"":13,""tx"":39.0,""score"":0.765926929,""power"":0.281461427},{""irs"":3,""tx"":41.0,""score"":0.802511627,""power"":0.349767478}]",16,9,9,0,0,42,42,41,41,36,44,8,5,41,0,1,0,5,6,invitation,1,0,0,0,1,44,0.34641377414454494,0.3333333333333333,0.6212121212121212,0,36
2026,5,1003451250,0.7,1,1,14,"[1,2,3,4,5,7,8,9,10,12,13,14,15]","[9,5,10]","[{""irs"":9,""tx"":11.0,""score"":0.197025424,""power"":0.459491528},{""irs"":5,""tx"":11.0,""score"":0.193650197,""power"":0.52699608},{""irs"":10,""tx"":9.0,""score"":0.164861173,""power"":0.302776546}]",16,6,12,9,9,12,12,11,11,10,12,2,1,11,0,1,0,1,2,invitation,0,0,0,0,1,12,0.33779492204364714,0.09333333333333334,0.6055555555555555,0,46
2026,5,1003451250,0.7,1,2,4,"[2,3,4,5,6,8,9,10,11,13,14,15,0]","[10,8,6]","[{""irs"":10,""tx"":3.0,""score"":0.05041589,""power"":0.191682202},{""irs"":8,""tx"":2.0,""score"":0.028734114,""power"":0.225317734},{""irs"":6,""tx"":3.0,""score"":0.04684484,""power"":0.263103221}]",16,14,14,10,10,4,4,3,3,3,3,0,0,3,0,1,0,0,1,selection,1,0,0,0,1,3,0.27708963632621625,0.02666666666666667,0.5555555555555555,0,49
2026,5,1003451250,0.7,1,3,1,"[3,4,5,6,7,9,10,11,12,14,15,0,1]","[14,11,12]","[{""irs"":14,""tx"":0.0,""score"":0.0,""power"":0.0},{""irs"":11,""tx"":0.0,""score"":1e-09,""power"":0.0},{""irs"":12,""tx"":0.0,""score"":1e-09,""power"":0.0}]",16,10,10,12,11,0,0,0,0,0,1,1,0,0,0,0,0,0,0,none,1,0,0,0,0,1,0.9404077398404341,0.006666666666666667,0.3333333333333333,0,49
2026,5,1003451250,0.7,1,4,1,"[4,5,6,7,8,10,11,12,13,15,0,1,2]","[10,7,5]","[{""irs"":10,""tx"":1.0,""score"":0.004102657,""power"":0.317946864},{""irs"":7,""tx"":0.0,""score"":0.0,""power"":0.0},{""irs"":5,""tx"":1.0,""score"":0.004925891,""power"":0.301482181}]",16,6,6,5,5,1,1,1,1,0,0,0,1,1,0,0,0,1,1,invitation,1,0,0,0,1,0,0.0,0.0,0.0,0,49
2026,5,1003451250,0.7,1,5,1,"[5,6,7,8,9,11,12,13,14,0,1,2,3]","[6,9,0]","[{""irs"":6,""tx"":1.0,""score"":-0.024044334,""power"":0.880886688},{""irs"":9,""tx"":1.0,""score"":-0.007833391,""power"":0.556667813},{""irs"":0,""tx"":0.0,""score"":0.0,""power"":0.0}]",16,2,2,9,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,confirmation,1,0,0,0,0,1,0.13787399155841493,0.006666666666666667,0.6666666666666666,0,49
2026,5,1003451250,0.7,1,6,1,"[6,7,8,9,10,12,13,14,15,1,2,3,4]","[2,1,13]","[{""irs"":2,""tx"":1.0,""score"":0.01191847,""power"":0.161630606},{""irs"":1,""tx"":1.0,""score"":0.013715922,""power"":0.125681574},{""irs"":13,""tx"":1.0,""score"":0.014106199,""power"":0.117876039}]",16,13,13,13,13,1,1,1,1,1,1,0,0,1,0,0,0,0,0,none,1,1,1,1,1,1,0.2437424623410201,0.006666666666666667,0.6666666666666666,1,50
2026,6,171429433,0.7,1,0,50,"[0,1,2,3,4,6,7,8,9,11,12,13,14]","[11,14,13]","[{""irs"":11,""tx"":42.0,""score"":0.822696265,""power"":0.346074715},{""irs"":14,""tx"":42.0,""score"":0.821773783,""power"":0.364524338},{""irs"":13,""tx"":40.0,""score"":0.782674266,""power"":0.346514696}]",16,11,11,11,11,42,42,42,42,36,43,7,6,42,0,0,0,6,6,invitation,1,1,1,1,1,43,0.33506971737878766,0.32,0.6267905536198218,0,36
2026,6,171429433,0.7,1,1,14,"[1,2,3,4,5,7,8,9,10,12,13,14,15]","[14,9,3]","[{""irs"":14,""tx"":11.0,""score"":0.200944558,""power"":0.381108841},{""irs"":9,""tx"":11.0,""score"":0.200026281,""power"":0.399474397},{""irs"":3,""tx"":11.0,""score"":0.199465675,""power"":0.410686518}]",16,2,2,14,14,13,13,11,11,9,11,2,2,11,0,2,0,2,4,invitation,1,0,0,0,1,11,0.46635144057492545,0.08666666666666667,0.6,0,45
2026,6,171429433,0.7,1,2,5,"[2,3,4,5,6,8,9,10,11,13,14,15,0]","[2,13,4]","[{""irs"":2,""tx"":3.0,""score"":0.034920183,""power"":0.501596341},{""irs"":13,""tx"":5.0,""score"":0.079120754,""power"":0.417584924},{""irs"":4,""tx"":3.0,""score"":0.040652044,""power"":0.38695912}]",16,7,6,13,13,5,5,5,5,3,3,0,2,5,0,0,0,2,2,invitation,0,0,0,0,1,3,0.3108131955657848,0.03333333333333333,0.5555555555555555,0,48
2026,6,171429433,0.7,1,3,2,"[3,4,5,6,7,9,10,11,12,14,15,0,1]","[5,7,10]","[{""irs"":5,""tx"":2.0,""score"":0.034746473,""power"":0.10507056},{""irs"":7,""tx"":2.0,""score"":0.033149494,""power"":0.137010141},{""irs"":10,""tx"":2.0,""score"":0.033910024,""power"":0.121799525}]",16,13,5,5,5,2,2,2,2,2,2,0,0,2,0,0,0,0,0,none,0,0,0,1,1,2,0.0907064095784754,0.013333333333333334,0.6666666666666666,1,50
2026,7,795643823,0.7,1,0,50,"[0,1,2,3,4,6,7,8,9,11,12,13,14]","[4,6,14]","[{""irs"":4,""tx"":37.0,""score"":0.722030296,""power"":0.359394098},{""irs"":6,""tx"":36.0,""score"":0.702948288,""power"":0.341034257},{""irs"":14,""tx"":40.0,""score"":0.784058142,""power"":0.318837168}]",16,2,2,14,14,44,44,40,40,34,43,9,6,40,0,4,0,6,10,invitation,1,0,0,0,1,43,0.2579335246310466,0.32666666666666666,0.6284355179704016,0,34
2026,7,795643823,0.7,1,1,16,"[1,2,3,4,5,7,8,9,10,12,13,14,15]","[5,10,1]","[{""irs"":5,""tx"":13.0,""score"":0.240838311,""power"":0.383233781},{""irs"":10,""tx"":14.0,""score"":0.261178149,""power"":0.376437026},{""irs"":1,""tx"":11.0,""score"":0.202240111,""power"":0.3551978}]",16,12,12,10,10,15,15,14,14,11,13,2,3,14,0,1,0,3,4,invitation,1,0,0,0,1,13,0.43528218227765136,0.10666666666666667,0.5876068376068376,0,45
2026,7,795643823,0.7,1,2,5,"[2,3,4,5,6,8,9,10,11,13,14,15,0]","[2,3,8]","[{""irs"":2,""tx"":5.0,""score"":0.084984355,""power"":0.300312922},{""irs"":3,""tx"":4.0,""score"":0.061260243,""power"":0.374795151},{""irs"":8,""tx"":5.0,""score"":0.083595121,""power"":0.328097588}]",16,6,6,2,2,5,5,5,5,5,5,0,0,5,0,0,0,0,0,none,1,0,0,0,1,5,0.5953389045302007,0.03333333333333333,0.6666666666666666,1,50
2026,8,1381800716,0.7,1,0,50,"[0,1,2,3,4,6,7,8,9,11,12,13,14]","[0,11,2]","[{""irs"":0,""tx"":41.0,""score"":0.806474332,""power"":0.27051336},{""irs"":11,""tx"":44.0,""score"":0.864424866,""power"":0.311502687},{""irs"":2,""tx"":43.0,""score"":0.845936733,""power"":0.281265362}]",16,9,9,11,11,45,45,44,44,36,41,5,8,44,0,1,0,8,9,invitation,1,0,0,0,1,41,0.27650072574546425,0.32,0.6097560975609756,0,36
2026,8,1381800716,0.7,1,1,14,"[1,2,3,4,5,7,8,9,10,12,13,14,15]","[9,15,1]","[{""irs"":9,""tx"":10.0,""score"":0.18284078,""power"":0.343184414},{""irs"":15,""tx"":11.0,""score"":0.1986682,""power"":0.426636011},{""irs"":1,""tx"":12.0,""score"":0.223065586,""power"":0.338688296}]",16,1,1,1,1,12,12,12,12,10,12,2,2,12,0,0,0,2,2,invitation,1,1,1,1,1,12,0.3938125543517974,0.09333333333333334,0.6388888888888888,0,46
2026,8,1381800716,0.7,1,2,4,"[2,3,4,5,6,8,9,10,11,13,14,15,0]","[6,9,8]","[{""irs"":6,""tx"":2.0,""score"":0.014542977,""power"":0.509140471},{""irs"":9,""tx"":2.0,""score"":0.028706665,""power"":0.225866722},{""irs"":8,""tx"":3.0,""score"":0.030072475,""power"":0.598550521}]",16,10,10,8,8,4,4,3,3,1,2,1,2,3,0,1,0,2,3,invitation,1,0,0,0,1,2,0.3648361187028226,0.02666666666666667,0.5,0,47
2026,8,1381800716,0.7,1,3,3,"[3,4,5,6,7,9,10,11,12,14,15,0,1]","[5,7,10]","[{""irs"":5,""tx"":1.0,""score"":0.011967558,""power"":0.160648844},{""irs"":7,""tx"":3.0,""score"":0.044574211,""power"":0.308515785},{""irs"":10,""tx"":1.0,""score"":0.009632725,""power"":0.207345512}]",16,7,7,7,7,3,3,3,3,3,3,0,0,3,0,0,0,0,0,none,1,1,1,1,1,3,0.2516367643242739,0.02,0.6666666666666666,1,50
2026,9,762179171,0.7,1,0,50,"[0,1,2,3,4,6,7,8,9,11,12,13,14]","[6,11,12]","[{""irs"":6,""tx"":42.0,""score"":0.826244645,""power"":0.27510711},{""irs"":11,""tx"":42.0,""score"":0.826662255,""power"":0.266754912},{""irs"":12,""tx"":41.0,""score"":0.805790162,""power"":0.284196776}]",16,2,2,11,11,45,45,42,42,41,45,4,1,42,0,3,0,1,4,selection,1,0,0,0,1,45,0.2729668734847036,0.32666666666666666,0.637037037037037,0,41
2026,9,762179171,0.7,1,1,9,"[1,2,3,4,5,7,8,9,10,12,13,14,15]","[9,7,15]","[{""irs"":9,""tx"":8.0,""score"":0.143143561,""power"":0.337128793},{""irs"":7,""tx"":7.0,""score"":0.123076557,""power"":0.338468857},{""irs"":15,""tx"":9.0,""score"":0.161459069,""power"":0.370818635}]",16,15,15,15,15,9,9,9,9,6,6,0,3,9,0,0,0,3,3,invitation,1,1,1,1,1,6,0.45076101349953807,0.060000000000000005,0.5714285714285715,0,47
2026,9,762179171,0.7,1,2,3,"[2,3,4,5,6,8,9,10,11,13,14,15,0]","[4,13,6]","[{""irs"":4,""tx"":3.0,""score"":0.041551718,""power"":0.368965668},{""irs"":13,""tx"":3.0,""score"":0.0420026,""power"":0.359948016},{""irs"":6,""tx"":2.0,""score"":0.016440087,""power"":0.471198274}]",16,1,11,13,13,3,3,3,3,3,3,0,0,3,0,0,0,0,0,none,0,0,0,0,1,3,0.22927767854992911,0.02,0.6666666666666666,1,50
2026,10,1784690067,0.7,1,0,50,"[0,1,2,3,4,6,7,8,9,11,12,13,14]","[8,0,14]","[{""irs"":8,""tx"":37.0,""score"":0.727321706,""power"":0.253565888},{""irs"":0,""tx"":45.0,""score"":0.884400652,""power"":0.311986967},{""irs"":14,""tx"":46.0,""score"":0.903517136,""power"":0.329657287}]",16,14,14,14,14,46,46,46,46,38,42,4,8,46,0,0,0,8,8,invitation,1,1,1,1,1,42,0.3150985816136689,0.32,0.636002886002886,0,38
2026,10,1784690067,0.7,1,1,12,"[1,2,3,4,5,7,8,9,10,12,13,14,15]","[1,10,12]","[{""irs"":1,""tx"":11.0,""score"":0.20143159,""power"":0.371368211},{""irs"":10,""tx"":10.0,""score"":0.18224022,""power"":0.355195615},{""irs"":12,""tx"":10.0,""score"":0.181391284,""power"":0.372174322}]",16,11,7,1,1,11,11,11,11,9,10,1,2,11,0,0,0,2,2,invitation,0,0,0,0,1,10,0.3307028476683643,0.08,0.6,0,47
2026,10,1784690067,0.7,1,2,3,"[2,3,4,5,6,8,9,10,11,13,14,15,0]","[8,11,5]","[{""irs"":8,""tx"":3.0,""score"":0.048875275,""power"":0.222494517},{""irs"":11,""tx"":2.0,""score"":0.030217235,""power"":0.195655315},{""irs"":5,""tx"":2.0,""score"":0.033594065,""power"":0.128118717}]",16,8,8,8,8,3,3,3,3,3,3,0,0,3,0,0,0,0,0,none,1,1,1,1,1,3,0.46916623111585426,0.02,0.6666666666666666,1,50
2026,11,1697625005,0.7,1,0,50,"[0,1,2,3,4,6,7,8,9,11,12,13,14]","[13,4,6]","[{""irs"":13,""tx"":43.0,""score"":0.843944732,""power"":0.321105367},{""irs"":4,""tx"":42.0,""score"":0.826379577,""power"":0.272408457},{""irs"":6,""tx"":40.0,""score"":0.785709412,""power"":0.285811767}]",16,8,8,13,13,45,45,43,43,38,42,4,5,43,0,2,0,5,7,invitation,1,0,0,0,1,42,0.32816835744666906,0.32666666666666666,0.6097560975609756,0,38
2026,11,1697625005,0.7,1,1,12,"[1,2,3,4,5,7,8,9,10,12,13,14,15]","[3,9,10]","[{""irs"":3,""tx"":7.0,""score"":0.120807182,""power"":0.383856368},{""irs"":9,""tx"":9.0,""score"":0.160761294,""power"":0.384774112},{""irs"":10,""tx"":10.0,""score"":0.177140793,""power"":0.457184153}]",16,2,2,10,10,12,12,10,10,10,11,1,0,10,0,2,0,0,2,selection,1,0,0,0,1,11,0.4841909103907337,0.08,0.6363636363636364,0,48
2026,11,1697625005,0.7,1,2,2,"[2,3,4,5,6,8,9,10,11,13,14,15,0]","[2,14,8]","[{""irs"":2,""tx"":1.0,""score"":0.009829671,""power"":0.203406601},{""irs"":14,""tx"":2.0,""score"":0.004351176,""power"":0.712976496},{""irs"":8,""tx"":1.0,""score"":-0.008566738,""power"":0.571334754}]",16,3,3,14,2,2,2,2,1,1,2,1,0,1,0,0,1,0,1,confirmation,1,0,0,0,0,2,0.7097309507281202,0.013333333333333334,0.6666666666666666,0,49
2026,11,1697625005,0.7,1,3,1,"[3,4,5,6,7,9,10,11,12,14,15,0,1]","[11,9,3]","[{""irs"":11,""tx"":1.0,""score"":0.016886574,""power"":0.062268526},{""irs"":9,""tx"":1.0,""score"":0.010430023,""power"":0.191399548},{""irs"":3,""tx"":1.0,""score"":0.014557525,""power"":0.108849518}]",16,11,11,11,11,1,1,1,1,1,1,0,0,1,0,0,0,0,0,none,1,1,1,1,1,1,0.5457282576204355,0.006666666666666667,0.6666666666666666,1,50
2026,12,1512746413,0.7,1,0,50,"[0,1,2,3,4,6,7,8,9,11,12,13,14]","[4,7,3]","[{""irs"":4,""tx"":44.0,""score"":0.866027658,""power"":0.27944684},{""irs"":7,""tx"":45.0,""score"":0.884264715,""power"":0.314705708},{""irs"":3,""tx"":43.0,""score"":0.846093746,""power"":0.278125082}]",16,2,2,7,7,46,46,45,45,40,44,4,5,45,0,1,0,5,6,invitation,1,0,0,0,1,44,0.34508833639602315,0.3333333333333333,0.6280663780663781,0,40
2026,12,1512746413,0.7,1,1,10,"[1,2,3,4,5,7,8,9,10,12,13,14,15]","[3,2,4]","[{""irs"":3,""tx"":7.0,""score"":0.11593139,""power"":0.481372221},{""irs"":2,""tx"":8.0,""score"":0.141651715,""power"":0.366965708},{""irs"":4,""tx"":8.0,""score"":0.145264108,""power"":0.29471785}]",16,4,4,4,4,8,8,8,8,7,8,1,1,8,0,0,0,1,1,invitation,1,1,1,1,1,8,0.35420224827648406,0.06666666666666667,0.6296296296296297,0,47
2026,12,1512746413,0.7,1,2,3,"[2,3,4,5,6,8,9,10,11,13,14,15,0]","[13,8,14]","[{""irs"":13,""tx"":1.0,""score"":0.012155242,""power"":0.156895175},{""irs"":8,""tx"":3.0,""score"":0.050023806,""power"":0.199523883},{""irs"":14,""tx"":2.0,""score"":0.021342938,""power"":0.37314125}]",16,8,8,8,8,3,3,3,3,3,3,0,0,3,0,0,0,0,0,none,1,1,1,1,1,3,0.5350619977468939,0.02,0.6666666666666666,1,50
2026,13,1943781587,0.7,1,0,50,"[0,1,2,3,4,6,7,8,9,11,12,13,14]","[14,2,8]","[{""irs"":14,""tx"":40.0,""score"":0.783376182,""power"":0.332476372},{""irs"":2,""tx"":36.0,""score"":0.702355048,""power"":0.352899043},{""irs"":8,""tx"":41.0,""score"":0.802155566,""power"":0.356888691}]",16,8,8,8,8,41,41,41,41,35,42,7,6,41,0,0,0,6,6,invitation,1,1,1,1,1,42,0.27162030676183846,0.32666666666666666,0.627906976744186,0,35
2026,13,1943781587,0.7,1,1,15,"[1,2,3,4,5,7,8,9,10,12,13,14,15]","[14,9,12]","[{""irs"":14,""tx"":12.0,""score"":0.223314734,""power"":0.333705331},{""irs"":9,""tx"":12.0,""score"":0.222524849,""power"":0.349503024},{""irs"":12,""tx"":14.0,""score"":0.261805976,""power"":0.363880489}]",16,12,12,12,12,14,14,14,14,10,11,1,4,14,0,0,0,4,4,invitation,1,1,1,1,1,11,0.26617873774669815,0.09999999999999999,0.5808080808080808,0,45
2026,13,1943781587,0.7,1,2,5,"[2,3,4,5,6,8,9,10,11,13,14,15,0]","[4,10,3]","[{""irs"":4,""tx"":4.0,""score"":0.06789391,""power"":0.242121823},{""irs"":10,""tx"":4.0,""score"":0.062964949,""power"":0.340701024},{""irs"":3,""tx"":4.0,""score"":0.063303898,""power"":0.333922048}]",16,11,11,4,4,5,5,4,4,4,5,1,0,4,0,1,0,0,1,selection,1,0,0,0,1,5,0.28599962005456014,0.03333333333333333,0.6666666666666666,0,49
2026,13,1943781587,0.7,1,3,1,"[3,4,5,6,7,9,10,11,12,14,15,0,1]","[1,3,11]","[{""irs"":1,""tx"":1.0,""score"":-0.001339843,""power"":0.426796867},{""irs"":3,""tx"":0.0,""score"":0.0,""power"":0.0},{""irs"":11,""tx"":0.0,""score"":1e-09,""power"":0.0}]",16,7,7,1,11,1,1,1,0,0,1,1,0,0,0,0,1,0,1,confirmation,1,0,0,0,0,1,0.8287173777016863,0.006666666666666667,0.6666666666666666,0,49
2026,13,1943781587,0.7,1,4,1,"[4,5,6,7,8,10,11,12,13,15,0,1,2]","[7,4,15]","[{""irs"":7,""tx"":1.0,""score"":-0.029811245,""power"":0.996224915},{""irs"":4,""tx"":0.0,""score"":1e-09,""power"":0.0},{""irs"":15,""tx"":0.0,""score"":0.0,""power"":0.0}]",16,8,8,7,4,1,1,1,0,0,1,1,0,0,0,0,1,0,1,confirmation,1,0,0,0,0,1,0.20500329328120123,0.006666666666666667,0.6666666666666666,0,49
2026,13,1943781587,0.7,1,5,1,"[5,6,7,8,9,11,12,13,14,0,1,2,3]","[8,6,14]","[{""irs"":8,""tx"":1.0,""score"":0.009881889,""power"":0.202362234},{""irs"":6,""tx"":0.0,""score"":1e-09,""power"":0.0},{""irs"":14,""tx"":0.0,""score"":1e-09,""power"":0.0}]",16,8,8,8,8,1,1,1,1,1,1,0,0,1,0,0,0,0,0,none,1,1,1,1,1,1,0.19271851839950355,0.006666666666666667,0.6666666666666666,1,50
