decision_error_std,execution_error_std,mismatch_model,channel_rho,csi_delay_slots,probe_budget,policy,episodes,num_seeds,num_nodes,num_slots,num_irs_elements,num_codebook_states,g_th,alpha_th,gain_margin,power_margin,risk_weight,risk_power_weight,risk_invite_threshold,adaptive_risk_base_weight,opportunity_failure_cost,opportunity_missed_cost,opportunity_deadline_gain,opportunity_backlog_gain,temporal_reliability_z,success_mean,success_ci95,success_rate_mean,perfect_rate,slots_mean,slots_ci95,avg_power,total_energy_mean,total_energy_ci95,scheduled_nodes_mean,failed_nodes_mean,missed_opportunities_mean,true_opportunities_mean,failure_slot_rate,decision_preview_calls_per_slot_mean,oracle_tx_gap_mean,effective_risk_weight_mean,avg_reward
0.0,0.0,temporal_ar1,0.9,3,4,Temporal Deviation Oracle B=4,300,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,100.0,3.17,0.06789639165670006,0.3772496494617487,16.21695503090335,0.1019362183855584,50.42666666666667,0.4266666666666667,1.1,51.1,11.27222222222222,4.0,0.4028333333333333,0.0,99.41189382747541
0.0,0.0,temporal_ar1,0.98,1,16,Execution Oracle Full CSI,300,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,100.0,2.4566666666666666,0.05226666666666643,0.35742296974869253,16.0322777679521,0.18553240833536394,50.0,0.0,0.0,50.0,0.0,16.0,0.0,0.0,99.56113999790388
0.0,0.0,temporal_ar1,0.98,1,16,Exact Greedy Full CSI,300,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,100.0,2.8466666666666667,0.04711253666606284,0.36433834204630405,16.33162965985562,0.19814219421629192,50.593333333333334,0.5933333333333334,0.17666666666666667,50.17666666666667,15.4,16.0,0.22122222222222224,0.0,99.47289032428719
0.0,0.0,temporal_ar1,0.98,1,4,Estimated Rotating Grid B=4,300,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,100.0,3.61,0.16320261435814476,0.3938322532329371,16.578047980909773,0.21882827220312434,50.93333333333333,0.9333333333333333,0.5433333333333333,50.54333333333334,18.878968253968253,4.0,0.9652486772486772,0.0,99.29061967591474
0.0,0.0,temporal_ar1,0.98,1,4,Rotating Feedback Confirm Grid B=4,300,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.0,0.9998,99.0,4.17,0.19599999999999962,0.38516807994685026,16.32478848182134,0.1329767993670204,50.52,0.53,1.12,51.11,10.66931216931217,8.0,1.004952380952381,0.0,99.27717257183207
0.0,0.0,temporal_ar1,0.98,1,4,Stale-TopK Feedback Grid B=4,300,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.0,0.9998,99.0,3.13,0.08543441929339714,0.36506831928403904,16.148135532167863,0.1597392725001238,50.343333333333334,0.35333333333333333,0.45666666666666667,50.446666666666665,8.644444444444444,20.0,0.24755952380952378,0.0,99.43890043002054
0.0,0.0,temporal_ar1,0.98,1,4,Temporal Deviation Oracle B=4,300,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,100.0,2.77,0.03920000000000004,0.3585405402333918,16.134387150687832,0.12885973528345537,50.31666666666667,0.31666666666666665,0.28,50.28,9.677777777777777,4.0,0.18305555555555553,0.0,99.49924086312926
0.0,0.0,temporal_ar1,0.98,2,16,Execution Oracle Full CSI,300,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,100.0,2.4566666666666666,0.05226666666666643,0.35742296974869253,16.0322777679521,0.18553240833536394,50.0,0.0,0.0,50.0,0.0,16.0,0.0,0.0,99.56113999790388
0.0,0.0,temporal_ar1,0.98,2,16,Exact Greedy Full CSI,300,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,100.0,2.973333333333333,0.08341201618738404,0.3679616697665072,16.41016504274675,0.2137447519860499,50.72666666666667,0.7266666666666667,0.2,50.2,17.168253968253964,16.0,0.24834920634920635,0.0,99.43947063093027
0.0,0.0,temporal_ar1,0.98,2,4,Estimated Rotating Grid B=4,300,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99666666666667,0.0065333333333320335,0.9999333333333333,99.66666666666667,3.83,0.07840000000000007,0.4021352492968176,16.70065139398936,0.1360516943858714,51.123333333333335,1.1266666666666667,0.6666666666666666,50.663333333333334,21.274074074074072,4.0,0.9778743386243385,0.0,99.22082024254935
0.0,0.0,temporal_ar1,0.98,2,4,Rotating Feedback Confirm Grid B=4,300,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.973333333333336,0.0065333333333320335,0.9994666666666667,97.66666666666667,4.486666666666666,0.1874281136270058,0.39994615454348115,16.402889868945095,0.09098579750333147,50.6,0.6266666666666667,1.4033333333333333,51.376666666666665,11.489814814814817,8.0,1.0091256613756616,0.0,99.16071844992699
0.0,0.0,temporal_ar1,0.98,2,4,Stale-TopK Feedback Grid B=4,300,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.986666666666665,0.006533333333336676,0.9997333333333333,98.66666666666667,3.3,0.10184458748505007,0.3725792719209193,16.21681946196675,0.20855429644437304,50.413333333333334,0.4266666666666667,0.5066666666666667,50.49333333333333,9.55621693121693,20.0,0.27090079365079367,0.0,99.39590236581765
0.0,0.0,temporal_ar1,0.98,2,4,Temporal Deviation Oracle B=4,300,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,100.0,2.8533333333333335,0.06434587097173451,0.36453936889977856,16.179625086409473,0.13974760394792515,50.35666666666667,0.3566666666666667,0.33,50.33,10.355555555555556,4.0,0.19699999999999998,0.0,99.4753897148096
0.0,0.0,temporal_ar1,0.98,3,16,Execution Oracle Full CSI,300,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,100.0,2.4566666666666666,0.05226666666666643,0.35742296974869253,16.0322777679521,0.18553240833536394,50.0,0.0,0.0,50.0,0.0,16.0,0.0,0.0,99.56113999790388
0.0,0.0,temporal_ar1,0.98,3,16,Exact Greedy Full CSI,300,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,100.0,3.0233333333333334,0.11164164893881556,0.36938867404136166,16.455208383275227,0.23603444263872492,50.8,0.8,0.2,50.2,17.656349206349205,16.0,0.2535992063492063,0.0,99.4262902361556
0.0,0.0,temporal_ar1,0.98,3,4,Estimated Rotating Grid B=4,300,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99333333333333,0.0065333333333320335,0.9998666666666667,99.33333333333333,3.89,0.07921245693281673,0.4041454568911758,16.735333396988803,0.14057072876528845,51.156666666666666,1.1633333333333333,0.7,50.693333333333335,21.6244708994709,4.0,0.980584656084656,0.0,99.20387961656655
0.0,0.0,temporal_ar1,0.98,3,4,Rotating Feedback Confirm Grid B=4,300,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.97,0.011316065276114414,0.9994,97.0,4.553333333333334,0.21658763686887725,0.4055555830052568,16.447683743859148,0.12583422678153594,50.62,0.65,1.4533333333333334,51.42333333333333,11.61415343915344,8.0,1.006712962962963,0.0,99.14168289871535
0.0,0.0,temporal_ar1,0.98,3,4,Stale-TopK Feedback Grid B=4,300,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99333333333333,0.0065333333333320335,0.9998666666666667,99.33333333333333,3.37,0.16320261435814495,0.3779721597211263,16.2694056109834,0.21216257501162986,50.47666666666667,0.48333333333333334,0.5233333333333333,50.516666666666666,10.191666666666666,20.0,0.27423015873015877,0.0,99.38382706366724
0.0,0.0,temporal_ar1,0.98,3,4,Temporal Deviation Oracle B=4,300,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,100.0,2.8633333333333333,0.0643458709717347,0.36722990927704835,16.189745001296405,0.13912531247282284,50.35666666666667,0.3566666666666667,0.34,50.34,10.323015873015875,4.0,0.19739682539682538,0.0,99.4700855378575
