decision_error_std,execution_error_std,mismatch_model,channel_rho,csi_delay_slots,probe_budget,policy,result_role,uses_hidden_training_labels,inference_uses_hidden_current_csi,supervision_signal,episodes,num_seeds,num_nodes,num_slots,num_irs_elements,num_codebook_states,g_th,alpha_th,gain_margin,power_margin,risk_weight,risk_power_weight,risk_invite_threshold,adaptive_risk_base_weight,opportunity_failure_cost,opportunity_missed_cost,opportunity_deadline_gain,opportunity_backlog_gain,temporal_reliability_z,sparse_topk_seed_multiplier,sparse_topk_fraction,coverage_sparse_weight,coverage_sparse_power_weight,adaptive_sparse_base_multiplier,adaptive_sparse_expanded_multiplier,adaptive_sparse_margin_threshold,adaptive_sparse_v2_preview_cost,adaptive_sparse_v2_uncertainty_weight,adaptive_sparse_v2_urgency_weight,adaptive_sparse_v2_history_weight,adaptive_sparse_history_window,adaptive_sparse_v3_neighbor_radius,adaptive_sparse_v3_neighbor_count,adaptive_sparse_v3_history_count,learned_shortlist_extra_count,success_mean,success_ci95,success_rate_mean,perfect_rate,slots_mean,slots_ci95,avg_power,total_energy_mean,total_energy_ci95,scheduled_nodes_mean,failed_nodes_mean,missed_opportunities_mean,true_opportunities_mean,failure_slot_rate,decision_preview_calls_per_slot_mean,oracle_tx_gap_mean,effective_risk_weight_mean,adaptive_sparse_expansion_rate,adaptive_sparse_margin_mean,adaptive_sparse_effective_margin_threshold_mean,adaptive_sparse_expand_score_mean,adaptive_sparse_history_stability_mean,adaptive_sparse_urgency_mean,adaptive_sparse_cost_penalty_mean,adaptive_sparse_v3_history_prior_rate,adaptive_sparse_v3_neighbor_extra_preview_mean,adaptive_sparse_v3_selected_extra_preview_mean,learned_shortlist_selected_extra_preview_mean,coverage_sparse_selected_marginal_fraction_mean,coverage_sparse_selected_overlap_fraction_mean,avg_reward
0.0,0.0,temporal_ar1,0.7,2,4,Estimated Rotating Grid B=4,comparison_reference,false,false,none,900,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,49.99888888888889,0.0021777777777757974,0.9999777777777779,99.8888888888889,4.303333333333334,0.07876212663833199,0.34829362537331615,19.796802099742862,0.16233537909819712,61.45111111111111,11.452222222222222,7.56,57.55888888888889,66.25568783068783,4.0,3.494457671957672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.25114231540847
0.0,0.0,temporal_ar1,0.7,2,8,Estimated Rotating Grid B=8,comparison_reference,false,false,none,900,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,50.0,0.0,1.0,100.0,4.043333333333333,0.02100172832393998,0.33853793493669565,19.746612177296576,0.20460491352605986,61.61555555555555,11.615555555555556,6.073333333333333,56.07333333333333,68.61459435626102,8.0,3.3200132275132272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.31714162334737
0.0,0.0,temporal_ar1,0.7,2,4,Sparse-TopK Feedback Grid B=4 sm=2 tf=0.75,comparison_reference,false,false,none,900,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,50.0,0.0,1.0,100.0,3.9922222222222223,0.021448623657245067,0.34621732934932703,17.977946012728452,0.052931399671093574,56.96,6.96,9.81,59.81,51.1633597883598,12.0,3.171322751322751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.33103967302347
0.0,0.0,temporal_ar1,0.7,2,4,Sparse-TopK Feedback Grid B=4 sm=3 tf=0.75,comparison_reference,false,false,none,900,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,50.0,0.0,1.0,100.0,3.792222222222222,0.0905547130158487,0.34276675738221263,18.04969061429083,0.11543324743377764,57.12888888888889,7.128888888888889,8.82,58.82,54.89669312169312,16.0,3.0490714285714287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.36775524899107
0.0,0.0,temporal_ar1,0.7,2,8,Sparse-TopK Feedback Grid B=8 sm=2 tf=0.75,comparison_reference,false,false,none,900,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,50.0,0.0,1.0,100.0,3.651111111111111,0.052039320366406766,0.34504140346733897,17.552962439304135,0.03885273662121373,55.7,5.7,9.526666666666667,59.526666666666664,47.077248677248676,24.0,2.936137566137566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.38509673381552
0.0,0.0,temporal_ar1,0.7,2,8,Sparse-TopK Feedback Grid B=8 sm=3 tf=0.75,comparison_reference,false,false,none,900,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,50.0,0.0,1.0,100.0,3.651111111111111,0.052039320366406766,0.34504140346733897,17.552962439304135,0.03885273662121373,55.7,5.7,9.526666666666667,59.526666666666664,47.077248677248676,24.0,2.936137566137566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.38509673381552
0.0,0.0,temporal_ar1,0.7,2,4,Stale-TopK Feedback Grid B=4,comparison_reference,false,false,none,900,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,50.0,0.0,1.0,100.0,3.898888888888889,0.017422222222222044,0.3396666308010137,18.023106290029006,0.056424237707229805,57.07,7.07,9.28111111111111,59.28111111111111,52.45648148148149,20.0,3.0876340388007057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.36670413415519
0.0,0.0,temporal_ar1,0.7,2,8,Stale-TopK Feedback Grid B=8,comparison_reference,false,false,none,900,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,50.0,0.0,1.0,100.0,3.8966666666666665,0.026404152310938924,0.34362684814159405,17.52703491817271,0.15555696585208464,55.70444444444445,5.704444444444444,10.665555555555555,60.66555555555556,45.176058201058204,24.0,3.0730965608465612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.36010910263421
0.0,0.0,temporal_ar1,0.7,2,4,Temporal Deviation Oracle B=4,diagnostic_upper_bound,false,true,hidden_current_channel_oracle_at_evaluation,900,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,50.0,0.0,1.0,100.0,3.36,0.04200345664788037,0.33929795933060236,17.808175185264073,0.10784902498242416,56.49333333333333,6.493333333333333,7.504444444444444,57.504444444444445,53.87830687830688,4.0,2.785698412698413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.43225702430819
0.0,0.0,temporal_ar1,0.7,2,8,Temporal Deviation Oracle B=8,diagnostic_upper_bound,false,true,hidden_current_channel_oracle_at_evaluation,900,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,50.0,0.0,1.0,100.0,3.411111111111111,0.051489593818605156,0.3320434803426267,18.440207894739743,0.0842816027689366,58.153333333333336,8.153333333333334,6.185555555555555,56.18555555555555,61.434920634920644,8.0,2.824208994708995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.43461564405261
0.0,0.0,temporal_ar1,0.7,3,4,Estimated Rotating Grid B=4,comparison_reference,false,false,none,900,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,50.0,0.0,1.0,100.0,4.202222222222222,0.012125353501274083,0.3305356629889561,19.455005798769353,0.2016873765767726,61.77777777777778,11.777777777777779,7.26,57.26,68.06415343915344,4.0,3.5256953262786594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.30643077186515
0.0,0.0,temporal_ar1,0.7,3,8,Estimated Rotating Grid B=8,comparison_reference,false,false,none,900,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,50.0,0.0,1.0,100.0,3.971111111111111,0.035048016445872195,0.30926099052642647,19.27378464486585,0.09876623064906617,61.82666666666667,11.826666666666666,5.866666666666666,55.86666666666667,69.81701940035275,8.0,3.3089770723104053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.385210115822
0.0,0.0,temporal_ar1,0.7,3,4,Sparse-TopK Feedback Grid B=4 sm=2 tf=0.75,comparison_reference,false,false,none,900,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,50.0,0.0,1.0,100.0,3.7933333333333334,0.03974071519794829,0.3370416604869147,17.913388463647234,0.1622468346196238,57.2,7.2,9.353333333333333,59.35333333333333,54.887962962962966,12.0,3.18673544973545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.37644629673127
0.0,0.0,temporal_ar1,0.7,3,4,Sparse-TopK Feedback Grid B=4 sm=3 tf=0.75,comparison_reference,false,false,none,900,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,50.0,0.0,1.0,100.0,3.5955555555555554,0.05365471686604356,0.326347654661366,17.901894405916266,0.0885067325798756,57.20333333333333,7.203333333333333,8.342222222222222,58.34222222222222,56.072883597883596,16.0,3.07539417989418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.42232593847717
0.0,0.0,temporal_ar1,0.7,3,8,Sparse-TopK Feedback Grid B=8 sm=2 tf=0.75,comparison_reference,false,false,none,900,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,50.0,0.0,1.0,100.0,3.4955555555555557,0.015244444444444507,0.3314294672791335,17.43838789108175,0.033557624201163774,55.86333333333334,5.863333333333333,9.317777777777778,59.31777777777778,48.392195767195766,24.0,3.0200171957671955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.43486806621102
0.0,0.0,temporal_ar1,0.7,3,8,Sparse-TopK Feedback Grid B=8 sm=3 tf=0.75,comparison_reference,false,false,none,900,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,50.0,0.0,1.0,100.0,3.4955555555555557,0.015244444444444507,0.3314294672791335,17.43838789108175,0.033557624201163774,55.86333333333334,5.863333333333333,9.317777777777778,59.31777777777778,48.392195767195766,24.0,3.0200171957671955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.43486806621102
0.0,0.0,temporal_ar1,0.7,3,4,Stale-TopK Feedback Grid B=4,comparison_reference,false,false,none,900,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,50.0,0.0,1.0,100.0,3.792222222222222,0.11038132781799714,0.3245909567062625,17.872665030269374,0.006000611739292111,57.25555555555555,7.2555555555555555,9.134444444444444,59.13444444444445,55.06243386243387,20.0,3.1769232804232805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.41050270780562
0.0,0.0,temporal_ar1,0.7,3,8,Stale-TopK Feedback Grid B=8,comparison_reference,false,false,none,900,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,50.0,0.0,1.0,100.0,3.7855555555555553,0.0385288219837668,0.33206045971909476,17.396351321445998,0.07692224929952522,55.913333333333334,5.913333333333333,10.394444444444444,60.394444444444446,47.35498236331569,24.0,3.1044404761904763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.4029605378691
0.0,0.0,temporal_ar1,0.7,3,4,Temporal Deviation Oracle B=4,diagnostic_upper_bound,false,true,hidden_current_channel_oracle_at_evaluation,900,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,50.0,0.0,1.0,100.0,3.2144444444444447,0.024542309147095515,0.32000964076713445,17.693019665538188,0.15231797721777668,56.60111111111111,6.601111111111111,7.452222222222222,57.452222222222225,56.15687830687831,4.0,2.875383597883598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.48603626370263
0.0,0.0,temporal_ar1,0.7,3,8,Temporal Deviation Oracle B=8,diagnostic_upper_bound,false,true,hidden_current_channel_oracle_at_evaluation,900,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,50.0,0.0,1.0,100.0,3.247777777777778,0.020774675941969016,0.30891025680722617,18.216943647177814,0.05741510389983433,58.13666666666666,8.136666666666667,5.923333333333333,55.92333333333333,62.92407407407408,8.0,2.862722222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.49822556084688
0.0,0.0,temporal_ar1,0.9,1,4,Estimated Rotating Grid B=4,comparison_reference,false,false,none,900,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,49.99888888888889,0.0021777777777757974,0.9999777777777779,99.8888888888889,4.32,0.13115575134591342,0.38262765728722115,19.45534401248986,0.21980754178043335,57.98,7.981111111111111,5.333333333333333,55.33222222222222,61.150176366843034,4.0,2.7050507054673725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.1736732929415
0.0,0.0,temporal_ar1,0.9,1,8,Estimated Rotating Grid B=8,comparison_reference,false,false,none,900,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,50.0,0.0,1.0,100.0,3.878888888888889,0.02831111111111101,0.3693152930455749,19.20899803700273,0.19544969996944764,57.775555555555556,7.775555555555556,4.303333333333334,54.303333333333335,62.743121693121694,8.0,2.461695767195767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.27891654726652
0.0,0.0,temporal_ar1,0.9,1,4,Sparse-TopK Feedback Grid B=4 sm=2 tf=0.75,comparison_reference,false,false,none,900,3,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,49.99888888888889,0.0021777777777757974,0.9999777777777779,99.8888888888889,3.8633333333333333,0.043501077040732035,0.3696277895941236,17.520698363964428,0.15264303123474196,54.58,4.581111111111111,6.786666666666667,56.785555555555554,47.04858906525573,12.0,2.340632275132275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.29751848724425
