label,role,source_file,policy,scenario_key,channel_rho,csi_delay_slots,episodes,num_seeds,success_mean,perfect_rate,slots_mean,failed_nodes_mean,missed_opportunities_mean,failed_plus_missed_mean,true_opportunities_mean,failure_slot_rate,decision_preview_calls_per_slot_mean,oracle_tx_gap_mean,scheduled_nodes_mean,adaptive_sparse_expansion_rate,slots_delta_vs_rotating_b8,failed_delta_vs_rotating_b8,missed_delta_vs_rotating_b8,preview_delta_vs_rotating_b8,gap_delta_vs_rotating_b8
Adaptive V2 pc=0.005,adaptive continuum point,adaptive_sparse_topk_v2_pilot_ep100_runs2_rho0p7-0p9-0p98_delay1-2-3_b4_mt0p02-0p05_pc0-0p002-0p005-0p01.csv,Adaptive Sparse-TopK V2 Feedback Grid B=4 bm=2 em=3 mt=0.05 pc=0.005 tf=0.75,"rho=0.9, delay=1",0.9,1,200,2,50.0,100.0,3.255,0.465,1.34,1.8050000000000002,51.34,11.841666666666667,14.313000000000002,0.6390833333333333,50.465,0.57825,-0.11500000000000021,-0.9661111111111109,0.7666666666666667,6.313000000000002,-0.114005291005291
Adaptive V2 pc=0.005,adaptive continuum point,adaptive_sparse_topk_v2_pilot_ep100_runs2_rho0p7-0p9-0p98_delay1-2-3_b4_mt0p02-0p05_pc0-0p002-0p005-0p01.csv,Adaptive Sparse-TopK V2 Feedback Grid B=4 bm=2 em=3 mt=0.05 pc=0.005 tf=0.75,"rho=0.9, delay=2",0.9,2,200,2,50.0,100.0,3.565,0.495,1.725,2.22,51.725,10.694444444444443,14.439730158730159,0.6823075396825397,50.495,0.6099325396825397,-0.07500000000000018,-1.1672222222222222,1.0338888888888889,6.439730158730159,-0.09592129629629631
Adaptive V2 pc=0.005,adaptive continuum point,adaptive_sparse_topk_v2_pilot_ep100_runs2_rho0p7-0p9-0p98_delay1-2-3_b4_mt0p02-0p05_pc0-0p002-0p005-0p01.csv,Adaptive Sparse-TopK V2 Feedback Grid B=4 bm=2 em=3 mt=0.05 pc=0.005 tf=0.75,"rho=0.9, delay=3",0.9,3,200,2,50.0,100.0,3.695,0.525,1.82,2.345,51.82,10.873214285714285,14.473785714285714,0.6822857142857143,50.525,0.6184464285714286,-0.02833333333333332,-1.1927777777777777,1.1,6.4737857142857145,-0.0987504409171075
Adaptive V2 pc=0.005,adaptive continuum point,adaptive_sparse_topk_v2_pilot_ep100_runs2_rho0p7-0p9-0p98_delay1-2-3_b4_mt0p02-0p05_pc0-0p002-0p005-0p01.csv,Adaptive Sparse-TopK V2 Feedback Grid B=4 bm=2 em=3 mt=0.05 pc=0.005 tf=0.75,"rho=0.98, delay=1",0.98,1,200,2,49.99,99.0,3.28,0.345,0.63,0.975,50.62,7.902380952380953,14.25640476190476,0.4374702380952381,50.335,0.5641011904761905,0.18222222222222184,-0.34944444444444445,0.37444444444444447,6.25640476190476,-0.09308267195767195
Adaptive V2 pc=0.005,adaptive continuum point,adaptive_sparse_topk_v2_pilot_ep100_runs2_rho0p7-0p9-0p98_delay1-2-3_b4_mt0p02-0p05_pc0-0p002-0p005-0p01.csv,Adaptive Sparse-TopK V2 Feedback Grid B=4 bm=2 em=3 mt=0.05 pc=0.005 tf=0.75,"rho=0.98, delay=2",0.98,2,200,2,49.985,98.5,3.63,0.5,0.745,1.245,50.73,9.494246031746032,14.346801587301588,0.45774999999999993,50.485,0.5867003968253968,0.41555555555555523,-0.30333333333333334,0.44277777777777777,6.346801587301588,-0.08983994708994708
Adaptive V2 pc=0.005,adaptive continuum point,adaptive_sparse_topk_v2_pilot_ep100_runs2_rho0p7-0p9-0p98_delay1-2-3_b4_mt0p02-0p05_pc0-0p002-0p005-0p01.csv,Adaptive Sparse-TopK V2 Feedback Grid B=4 bm=2 em=3 mt=0.05 pc=0.005 tf=0.75,"rho=0.98, delay=3",0.98,3,200,2,49.975,97.5,3.675,0.55,0.755,1.3050000000000002,50.73,10.292063492063491,14.351317460317459,0.4614265873015873,50.525,0.587829365079365,0.4016666666666664,-0.3077777777777777,0.4361111111111111,6.351317460317459,-0.09064351851851843
Adaptive V2 pc=0.002,adaptive high-quality point,adaptive_sparse_topk_v2_pilot_ep100_runs2_rho0p7-0p9-0p98_delay1-2-3_b4_mt0p02-0p05_pc0-0p002-0p005-0p01.csv,Adaptive Sparse-TopK V2 Feedback Grid B=4 bm=2 em=3 mt=0.05 pc=0.002 tf=0.75,"rho=0.7, delay=1",0.7,1,200,2,50.0,100.0,3.255,0.5,1.915,2.415,51.915,12.599999999999998,15.353666666666667,0.7575277777777777,50.5,0.8384166666666667,-0.1461111111111113,-1.1822222222222223,1.1461111111111113,7.353666666666667,-0.09792857142857148
Adaptive V2 pc=0.002,adaptive high-quality point,adaptive_sparse_topk_v2_pilot_ep100_runs2_rho0p7-0p9-0p98_delay1-2-3_b4_mt0p02-0p05_pc0-0p002-0p005-0p01.csv,Adaptive Sparse-TopK V2 Feedback Grid B=4 bm=2 em=3 mt=0.05 pc=0.002 tf=0.75,"rho=0.7, delay=2",0.7,2,200,2,50.0,100.0,3.53,0.51,2.305,2.8150000000000004,52.305,11.859523809523807,15.37795238095238,0.7854801587301589,50.51,0.8444880952380953,-0.025555555555555554,-1.1888888888888889,1.3572222222222223,7.3779523809523795,-0.08267063492063487
Adaptive V2 pc=0.002,adaptive high-quality point,adaptive_sparse_topk_v2_pilot_ep100_runs2_rho0p7-0p9-0p98_delay1-2-3_b4_mt0p02-0p05_pc0-0p002-0p005-0p01.csv,Adaptive Sparse-TopK V2 Feedback Grid B=4 bm=2 em=3 mt=0.05 pc=0.002 tf=0.75,"rho=0.7, delay=3",0.7,3,200,2,50.0,100.0,3.67,0.525,2.43,2.955,52.43,11.869047619047619,15.38547619047619,0.7788214285714283,50.525,0.8463690476190476,0.08777777777777773,-1.1638888888888888,1.4255555555555557,7.38547619047619,-0.08940123456790139
Adaptive V2 pc=0.002,adaptive high-quality point,adaptive_sparse_topk_v2_pilot_ep100_runs2_rho0p7-0p9-0p98_delay1-2-3_b4_mt0p02-0p05_pc0-0p002-0p005-0p01.csv,Adaptive Sparse-TopK V2 Feedback Grid B=4 bm=2 em=3 mt=0.05 pc=0.002 tf=0.75,"rho=0.9, delay=1",0.9,1,200,2,50.0,100.0,3.215,0.49,1.34,1.83,51.34,12.149999999999999,15.331666666666665,0.6029166666666667,50.49,0.8329166666666667,-0.15500000000000025,-0.941111111111111,0.7666666666666667,7.331666666666665,-0.15017195767195768
