decision_error_std,execution_error_std,mismatch_model,channel_rho,csi_delay_slots,probe_budget,policy,result_role,uses_hidden_training_labels,inference_uses_hidden_current_csi,supervision_signal,episodes,num_seeds,num_nodes,num_slots,num_irs_elements,num_codebook_states,g_th,alpha_th,gain_margin,power_margin,risk_weight,risk_power_weight,risk_invite_threshold,adaptive_risk_base_weight,opportunity_failure_cost,opportunity_missed_cost,opportunity_deadline_gain,opportunity_backlog_gain,temporal_reliability_z,sparse_topk_seed_multiplier,sparse_topk_fraction,coverage_sparse_weight,coverage_sparse_power_weight,adaptive_sparse_base_multiplier,adaptive_sparse_expanded_multiplier,adaptive_sparse_margin_threshold,adaptive_sparse_v2_preview_cost,adaptive_sparse_v2_uncertainty_weight,adaptive_sparse_v2_urgency_weight,adaptive_sparse_v2_history_weight,adaptive_sparse_history_window,adaptive_sparse_v3_neighbor_radius,adaptive_sparse_v3_neighbor_count,adaptive_sparse_v3_history_count,learned_shortlist_extra_count,success_mean,success_ci95,success_rate_mean,perfect_rate,slots_mean,slots_ci95,avg_power,total_energy_mean,total_energy_ci95,scheduled_nodes_mean,failed_nodes_mean,missed_opportunities_mean,true_opportunities_mean,failure_slot_rate,decision_preview_calls_per_slot_mean,oracle_tx_gap_mean,effective_risk_weight_mean,adaptive_sparse_expansion_rate,adaptive_sparse_margin_mean,adaptive_sparse_effective_margin_threshold_mean,adaptive_sparse_expand_score_mean,adaptive_sparse_history_stability_mean,adaptive_sparse_urgency_mean,adaptive_sparse_cost_penalty_mean,adaptive_sparse_v3_history_prior_rate,adaptive_sparse_v3_neighbor_extra_preview_mean,adaptive_sparse_v3_selected_extra_preview_mean,learned_shortlist_selected_extra_preview_mean,coverage_sparse_selected_marginal_fraction_mean,coverage_sparse_selected_overlap_fraction_mean,avg_reward
0.0,0.0,temporal_ar1,0.7,1,4,Adaptive Sparse-TopK V2 Feedback Grid B=4 bm=2 em=3 mt=0.05 pc=0.002 tf=0.75,comparison_reference,false,false,none,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,2.0,3.0,0.05,0.002,0.02,0.5,0.02,3,0,0,0,0,50.0,0.0,1.0,100.0,3.69,0.05880000000000005,0.342309978643115,17.994109445079605,0.37871649738646773,56.085,6.085,8.795,58.795,48.6547619047619,15.220809523809523,3.0150238095238096,0.0,0.805202380952381,0.021522619047619047,0.04621793650793651,0.016695317460317462,0.489172619047619,2.777777777777778e-06,0.008000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,99.38246849791771
0.0,0.0,temporal_ar1,0.7,1,4,Adaptive Sparse-TopK V2 Feedback Grid B=4 bm=2 em=3 mt=0.05 pc=0.005 tf=0.75,comparison_reference,false,false,none,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,2.0,3.0,0.05,0.005,0.02,0.5,0.02,3,0,0,0,0,50.0,0.0,1.0,100.0,3.74,0.039199999999999596,0.33996224694103383,17.946725186835398,0.3387927878162709,56.22,6.22,9.155,59.155,48.99761904761905,14.345809523809523,3.1122261904761905,0.0,0.586452380952381,0.021108809523809526,0.0463609126984127,0.005252103174603176,0.48202380952380947,2.777777777777778e-06,0.019999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,99.37794247096446
0.0,0.0,temporal_ar1,0.7,1,4,Adaptive Sparse-TopK V2 Feedback Grid B=4 bm=2 em=3 mt=0.05 pc=0.01 tf=0.75,comparison_reference,false,false,none,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,2.0,3.0,0.05,0.01,0.02,0.5,0.02,3,0,0,0,0,50.0,0.0,1.0,100.0,3.76,0.0,0.33744678582492865,17.95733822046162,0.35581318630083225,56.12,6.12,9.37,59.37,48.74642857142857,13.297904761904762,3.1412976190476187,0.0,0.3244761904761905,0.02125166666666667,0.04639261904761906,-0.014859047619047619,0.480438492063492,2.777777777777778e-06,0.039999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,99.37807719992001
0.0,0.0,temporal_ar1,0.7,1,4,Stale-TopK Feedback Grid B=4,comparison_reference,false,false,none,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,50.0,0.0,1.0,100.0,3.765,0.12739999999999987,0.342120411892516,18.14273000778296,0.2519854182929936,56.19,6.19,9.125,59.125,49.36607142857143,20.0,3.1081785714285712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.37924043494115
0.0,0.0,temporal_ar1,0.7,1,4,Temporal Deviation Oracle B=4,diagnostic_upper_bound,false,true,hidden_current_channel_oracle_at_evaluation,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,50.0,0.0,1.0,100.0,3.415,0.009799999999999792,0.3396851652360302,18.11882261277167,0.023561384153328358,55.94,5.94,7.87,57.87,50.33333333333334,4.0,2.8778333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.42683065717696
0.0,0.0,temporal_ar1,0.7,2,4,Estimated Rotating Grid B=4,comparison_reference,false,false,none,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,50.0,0.0,1.0,100.0,4.405,0.20579999999999996,0.34640383318345536,19.75005905076208,0.04963703156615607,61.57,11.57,7.675,57.675,65.39662698412698,4.0,3.4538908730158733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.24312894792237
0.0,0.0,temporal_ar1,0.7,2,4,Sparse-TopK Feedback Grid B=4 sm=2 tf=0.75,comparison_reference,false,false,none,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,50.0,0.0,1.0,100.0,3.915,0.2646,0.341972368995765,18.044730563148843,0.20222339311711285,57.01,7.01,9.875,59.875,50.617261904761904,12.0,3.2312440476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.35278719362715
0.0,0.0,temporal_ar1,0.7,2,4,Sparse-TopK Feedback Grid B=4 sm=3 tf=0.75,comparison_reference,false,false,none,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,50.0,0.0,1.0,100.0,3.825,0.12740000000000032,0.34277181648906735,18.290866621347128,0.6179002751256718,57.355,7.355,9.225,59.225,54.48452380952381,16.0,3.1294642857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.36188255182562
0.0,0.0,temporal_ar1,0.7,2,4,Adaptive Sparse-TopK Feedback Grid B=4 bm=2 em=3 mt=0.02 tf=0.75,comparison_reference,false,false,none,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,2.0,3.0,0.02,0.0,0.0,0.0,0.0,0,0,0,0,0,50.0,0.0,1.0,100.0,3.905,0.06859999999999984,0.3363034621995761,17.987191346356227,0.14214523749438185,57.105,7.105,9.845,59.845,51.67321428571429,13.468666666666666,3.232732142857143,0.0,0.3671666666666667,0.020947380952380953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.36141988943936
0.0,0.0,temporal_ar1,0.7,2,4,Adaptive Sparse-TopK Feedback Grid B=4 bm=2 em=3 mt=0.05 tf=0.75,comparison_reference,false,false,none,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,2.0,3.0,0.05,0.0,0.0,0.0,0.0,0,0,0,0,0,50.0,0.0,1.0,100.0,3.83,0.1372000000000001,0.34026033258764454,18.13870500339801,0.5239256826266263,57.365,7.365,9.35,59.35,54.167857142857144,15.60695238095238,3.1722976190476184,0.0,0.9017380952380952,0.02141904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.36280137542808
